participant_id,fase,kanal,n_rep,theta_db,theta_se,mu_db,mu_se,beta_db,beta_se,otot_db,otot_se,theta_m2b_db,theta_m2b_se,mu_m2b_db,mu_m2b_se,beta_m2b_db,beta_m2b_se,gerakan,lolos_R2
P08,Berdiri,T5,2,-7.754,4.318,-6.777,2.174,-2.469,0.113,-3.767,0.756,-3.494,3.284,-2.517,1.14,1.791,0.921,Ngeed,False
P08,Berdiri,T6,2,-2.492,1.326,-3.382,1.93,-0.306,1.337,-1.825,0.072,-1.253,1.566,-2.144,2.17,0.932,1.096,Ngeed,False
P08,Gerak,C3,3,4.576,2.653,0.82,2.967,-0.792,4.056,-0.876,3.13,2.876,0.544,-0.88,0.356,-2.492,1.179,Ngeed,True
P08,Gerak,C4,2,8.108,3.898,3.204,2.246,1.325,1.568,1.397,1.852,2.824,0.681,-2.081,0.971,-3.959,1.648,Ngeed,False
P08,Gerak,F3,3,1.522,1.997,-3.604,1.411,-3.122,1.151,-4.558,1.998,2.841,0.886,-2.284,0.04,-1.803,1.153,Ngeed,True
P08,Gerak,F4,2,4.344,3.106,4.565,1.215,3.035,0.095,2.586,0.2,0.177,1.447,0.398,0.445,-1.133,1.565,Ngeed,False
P08,Gerak,F7,3,-0.151,1.331,1.594,1.062,-2.547,1.024,-2.305,1.583,0.137,1.618,1.882,0.614,-2.259,0.712,Ngeed,True
P08,Gerak,F8,4,4.873,1.947,0.789,0.992,0.858,1.249,-0.001,1.597,2.304,0.474,-1.78,0.752,-1.711,0.546,Ngeed,True
P08,Gerak,Fp1,3,1.726,0.334,-2.733,2.045,-2.558,0.198,-4.41,0.853,2.865,0.577,-1.594,1.672,-1.418,0.295,Ngeed,True
P08,Gerak,Fp2,4,3.81,2.325,0.845,1.016,0.705,1.511,-0.022,1.255,1.774,1.254,-1.191,0.946,-1.33,0.602,Ngeed,True
P08,Gerak,O1,4,6.996,1.506,-0.075,1.559,-0.773,1.333,-1.188,1.807,3.908,0.636,-3.164,0.746,-3.862,2.179,Ngeed,True
P08,Gerak,O2,2,11.396,0.602,-0.72,4.412,2.222,0.222,1.584,0.836,4.301,0.374,-7.815,4.64,-4.873,0.451,Ngeed,False
P08,Gerak,P3,3,5.198,2.639,2.304,2.81,1.519,3.157,0.73,2.686,1.988,0.597,-0.906,1.261,-1.691,0.357,Ngeed,True
P08,Gerak,P4,2,9.335,0.963,-0.494,2.285,2.055,0.058,3.702,0.018,3.961,0.109,-5.868,1.431,-3.319,0.796,Ngeed,False
P08,Gerak,T3,4,2.229,1.993,0.543,1.074,-1.07,0.697,-1.063,0.987,1.362,1.149,-0.324,1.067,-1.938,0.679,Ngeed,True
P08,Gerak,T4,4,4.715,2.391,1.41,1.471,0.731,1.476,0.05,1.365,2.24,0.659,-1.065,0.488,-1.744,0.575,Ngeed,True
P08,Gerak,T5,1,4.343,,-0.207,,-0.991,,0.01,,2.944,,-1.605,,-2.389,,Ngeed,False
P08,Gerak,T6,2,6.893,2.394,-0.47,0.099,-2.423,0.375,-2.158,0.124,4.358,0.794,-3.004,1.698,-4.958,1.975,Ngeed,False
P08,Naik,C3,3,-0.142,2.99,-2.806,2.757,-0.884,4.139,-0.833,4.407,0.788,0.552,-1.876,1.105,0.046,0.696,Ngeed,True
P08,Naik,C4,2,1.743,2.49,1.603,1.374,0.172,0.552,-0.085,0.659,0.561,0.953,0.421,0.164,-1.011,0.986,Ngeed,False
P08,Naik,F3,4,0.622,3.1,0.861,4.947,1.496,4.154,0.63,3.506,-0.686,1.143,-0.447,1.104,0.188,0.16,Ngeed,True
P08,Naik,F4,2,-0.03,1.856,-1.198,2.503,0.219,1.557,1.032,2.257,0.198,0.017,-0.97,0.63,0.447,0.316,Ngeed,False
P08,Naik,F7,4,-0.929,2.497,0.886,2.04,-1.433,2.277,-1.476,2.033,-0.46,0.912,1.354,0.769,-0.965,0.564,Ngeed,True
P08,Naik,F8,2,-1.901,3.551,1.896,1.83,-0.724,0.507,-1.595,0.022,-1.867,1.896,1.93,0.175,-0.69,1.147,Ngeed,False
P08,Naik,Fp1,3,1.017,2.559,1.279,2.67,0.393,2.299,0.051,2.306,0.051,1.458,0.313,0.839,-0.573,0.454,Ngeed,True
P08,Naik,Fp2,4,-0.427,0.778,0.274,0.789,2.18,0.765,1.978,1.204,-1.743,1.206,-1.043,0.525,0.864,0.214,Ngeed,True
P08,Naik,O1,4,-1.348,1.845,0.866,0.692,-1.157,0.674,-1.696,0.453,-0.964,1.465,1.251,0.497,-0.773,0.677,Ngeed,True
P08,Naik,O2,2,-2.829,3.031,-1.108,1.478,-0.22,1.051,0.034,1.102,-1.816,1.473,-0.095,0.081,0.793,0.507,Ngeed,False
P08,Naik,P3,3,-1.997,5.965,-1.622,2.336,-0.878,5.808,-1.115,5.848,-1.178,1.338,-0.803,2.757,-0.058,0.769,Ngeed,True
P08,Naik,P4,2,-1.848,0.599,0.523,2.14,0.534,1.702,-0.127,0.821,-1.794,1.015,0.577,0.526,0.588,0.088,Ngeed,False
P08,Naik,T3,4,-0.873,1.259,1.126,0.926,0.47,1.32,-0.235,0.916,-1.442,1.537,0.557,0.226,-0.099,0.915,Ngeed,True
P08,Naik,T4,4,2.985,1.344,1.601,1.634,2.787,2.204,1.929,2.557,0.214,0.959,-1.171,0.728,0.016,0.534,Ngeed,True
P08,Naik,T5,2,0.281,4.583,2.529,1.606,-0.809,0.487,-1.141,0.966,-0.758,2.853,1.491,0.123,-1.847,2.216,Ngeed,False
P08,Naik,T6,2,-4.797,3.485,-3.097,2.701,-4.519,1.298,-3.332,1.026,-0.737,1.256,0.963,0.472,-0.459,0.931,Ngeed,False
P08,Pasca-Naik,C3,4,1.614,1.815,0.56,2.343,-1.48,2.446,-1.537,2.621,1.461,0.697,0.407,0.779,-1.633,0.632,Ngeed,True
P08,Pasca-Naik,C4,3,3.589,1.739,2.464,2.335,1.002,1.081,0.535,0.022,1.108,0.255,-0.017,0.913,-1.479,0.666,Ngeed,True
P08,Pasca-Naik,F3,4,-0.816,1.45,-0.438,2.154,-1.053,1.789,-2.118,1.921,-0.142,0.902,0.236,0.614,-0.38,0.67,Ngeed,True
P08,Pasca-Naik,F4,4,3.532,1.501,4.687,1.84,4.612,0.821,3.212,0.258,-0.99,1.076,0.165,0.846,0.091,0.723,Ngeed,True
P08,Pasca-Naik,F7,4,-0.219,0.909,1.342,2.223,0.168,2.499,-1.629,2.37,-0.904,1.38,0.657,0.79,-0.517,0.846,Ngeed,True
P08,Pasca-Naik,F8,4,5.868,1.998,5.096,2.261,5.421,1.825,3.029,1.118,-0.058,1.086,-0.83,1.402,-0.505,1.042,Ngeed,True
P08,Pasca-Naik,Fp1,2,0.264,0.13,-3.357,1.186,-5.621,1.413,-5.466,2.072,3.213,0.107,-0.409,1.423,-2.672,1.176,Ngeed,False
P08,Pasca-Naik,Fp2,4,3.382,0.851,4.217,1.728,3.812,1.439,1.943,1.163,-0.71,1.05,0.125,0.944,-0.28,0.824,Ngeed,True
P08,Pasca-Naik,O1,4,2.358,1.678,-0.113,2.103,0.011,1.56,-0.058,1.691,1.642,0.546,-0.829,0.7,-0.706,0.176,Ngeed,True
P08,Pasca-Naik,O2,3,2.968,1.846,4.839,1.858,4.4,0.559,2.453,1.019,-1.465,1.284,0.406,1.222,-0.033,1.089,Ngeed,True
P08,Pasca-Naik,P3,4,0.914,2.205,-0.545,1.963,1.039,2.228,-0.267,2.36,0.097,0.961,-1.362,0.612,0.222,0.72,Ngeed,True
P08,Pasca-Naik,P4,3,2.537,1.707,-0.311,0.295,-0.145,0.858,-0.213,0.284,1.528,1.099,-1.321,0.399,-1.155,1.143,Ngeed,True
P08,Pasca-Naik,T3,4,1.928,1.722,0.546,1.58,2.746,0.9,2.607,1.322,-0.184,0.642,-1.565,0.348,0.634,0.405,Ngeed,True
P08,Pasca-Naik,T4,4,5.568,2.501,3.733,1.661,0.327,0.979,-1.0,0.583,1.751,1.121,-0.084,1.257,-3.49,1.806,Ngeed,True
P08,Pasca-Naik,T5,2,0.518,0.193,5.011,2.795,4.602,0.395,3.071,1.266,-3.557,1.383,0.936,1.605,0.527,0.795,Ngeed,False
P08,Pasca-Naik,T6,3,-2.079,1.604,1.503,2.489,0.14,0.991,-2.616,0.599,-2.812,1.472,0.769,2.066,-0.594,1.381,Ngeed,True
P08,Pra-Gerak,C3,1,-2.47,,-6.145,,-8.089,,-9.692,,3.084,,-0.591,,-2.534,,Ngeed,False
P08,Pra-Gerak,C4,2,-0.789,1.091,-2.219,0.535,-1.823,1.504,-2.581,0.612,0.587,1.335,-0.843,0.29,-0.447,1.26,Ngeed,False
P08,Pra-Gerak,F3,2,3.042,6.678,1.755,10.517,-1.007,9.695,-2.433,9.624,1.638,2.046,0.351,1.793,-2.411,0.972,Ngeed,False
P08,Pra-Gerak,F4,2,-2.168,1.044,-1.992,0.058,-1.221,1.238,-3.146,1.295,-0.425,0.162,-0.248,0.825,0.523,0.356,Ngeed,False
P08,Pra-Gerak,F7,3,-3.933,2.779,0.098,3.353,-2.282,2.056,-3.452,2.894,-2.095,0.271,1.936,0.706,-0.444,0.673,Ngeed,True
P08,Pra-Gerak,F8,4,-1.04,1.725,-2.423,1.286,-1.471,1.415,-2.248,2.042,0.365,0.836,-1.018,0.278,-0.065,0.55,Ngeed,True
P08,Pra-Gerak,Fp1,4,-1.26,2.377,-0.467,2.797,-1.924,2.333,-2.232,2.967,-0.027,0.824,0.767,0.845,-0.691,0.26,Ngeed,True
P08,Pra-Gerak,Fp2,4,-0.457,0.675,-1.14,2.095,-1.699,1.529,-2.285,1.532,0.627,0.905,-0.057,0.674,-0.616,0.293,Ngeed,True
P08,Pra-Gerak,O1,4,-0.817,2.97,-1.382,2.756,-3.181,2.458,-4.118,2.599,0.892,1.153,0.327,0.73,-1.472,1.021,Ngeed,True
P08,Pra-Gerak,O2,2,1.744,1.965,-1.283,0.69,-1.959,3.386,-3.859,2.401,1.539,2.28,-1.489,0.375,-2.165,3.07,Ngeed,False
P08,Pra-Gerak,P3,1,-6.79,,-5.747,,-7.481,,-9.999,,0.014,,1.057,,-0.676,,Ngeed,False
P08,Pra-Gerak,P4,2,-0.994,2.541,-0.569,1.081,-1.019,1.591,-1.719,0.826,-0.304,1.435,0.122,2.186,-0.328,0.485,Ngeed,False
P08,Pra-Gerak,T3,4,-1.854,2.44,-0.904,3.505,-1.832,2.227,-2.141,2.271,-0.472,0.824,0.478,1.025,-0.45,0.555,Ngeed,True
P08,Pra-Gerak,T4,4,-1.15,2.679,2.059,1.755,0.344,1.138,-0.226,1.867,-1.77,1.013,1.439,0.261,-0.276,0.634,Ngeed,True
P08,Pra-Gerak,T5,1,1.989,,-2.109,,-3.194,,-4.069,,2.833,,-1.265,,-2.35,,Ngeed,False
P08,Pra-Gerak,T6,1,-1.727,,0.561,,-2.606,,-3.056,,-0.382,,1.906,,-1.262,,Ngeed,False
P08,Tahan,C3,2,-3.52,1.508,-5.221,0.832,-4.763,0.944,-6.202,0.291,0.931,0.771,-0.771,1.568,-0.313,0.207,Ngeed,False
P08,Tahan,C4,3,0.682,1.168,1.172,0.493,1.565,1.095,1.686,0.88,-0.553,0.463,-0.063,0.607,0.33,0.243,Ngeed,True
P08,Tahan,F3,1,-5.902,,-4.75,,-6.141,,-7.079,,-0.191,,0.961,,-0.429,,Ngeed,False
P08,Tahan,F4,1,3.301,,2.385,,2.092,,0.943,,0.658,,-0.258,,-0.551,,Ngeed,False
P08,Tahan,F7,3,-1.824,0.916,0.83,0.549,-2.638,1.433,-2.683,1.901,-0.544,0.618,2.11,0.363,-1.358,0.65,Ngeed,True
P08,Tahan,F8,3,0.907,0.86,2.161,1.956,2.699,1.056,2.479,0.799,-1.25,0.696,0.004,0.778,0.542,0.219,Ngeed,True
P08,Tahan,Fp1,2,1.293,2.569,1.755,0.676,-1.127,2.594,-1.699,3.368,0.873,0.691,1.334,1.202,-1.548,0.715,Ngeed,False
P08,Tahan,Fp2,4,2.443,0.851,3.282,1.484,2.419,1.274,2.756,1.183,-0.235,0.424,0.604,0.382,-0.259,0.169,Ngeed,True
P08,Tahan,O1,4,-3.796,2.158,-3.594,2.495,-3.458,1.766,-3.534,2.009,-0.297,0.303,-0.094,0.603,0.041,0.403,Ngeed,True
P08,Tahan,O2,3,1.429,1.048,2.827,1.485,3.057,0.885,2.888,1.037,-1.271,1.405,0.127,0.68,0.357,0.366,Ngeed,True
P08,Tahan,P3,1,-5.263,,-3.952,,-6.158,,-7.879,,-0.026,,1.286,,-0.92,,Ngeed,False
P08,Tahan,P4,3,2.178,0.647,1.503,0.85,0.553,0.418,-0.206,0.851,0.847,0.144,0.172,0.433,-0.778,0.47,Ngeed,True
P08,Tahan,T3,3,-1.012,1.363,0.19,1.251,-0.122,0.693,-0.974,0.666,-0.761,0.405,0.44,0.522,0.129,0.427,Ngeed,True
P08,Tahan,T4,4,2.779,2.279,2.971,1.639,1.795,0.924,1.149,1.027,0.145,1.193,0.338,0.759,-0.839,0.545,Ngeed,True
P08,Tahan,T5,2,-3.076,5.504,-4.642,6.936,-2.203,4.005,-2.558,3.62,-0.239,0.548,-1.806,1.979,0.634,0.951,Ngeed,False
P08,Tahan,T6,3,-0.037,0.627,-0.296,1.458,-0.964,0.238,-1.283,0.237,0.357,0.908,0.098,1.122,-0.571,0.217,Ngeed,True
P09,Berdiri,C3,2,-4.308,1.0,-4.257,2.343,-0.878,0.54,-0.134,0.039,-1.647,0.666,-1.596,2.01,1.784,0.873,Ngeed,False
P09,Berdiri,C4,2,0.386,2.137,-1.2,1.642,-2.696,0.46,-2.042,0.212,1.112,0.747,-0.474,0.253,-1.97,1.849,Ngeed,False
P09,Berdiri,F3,2,-5.298,0.438,-5.979,0.812,-2.915,1.767,-2.085,3.031,-0.75,0.576,-1.431,0.201,1.632,0.753,Ngeed,False
P09,Berdiri,F4,2,-3.741,2.212,-3.951,1.77,-2.228,0.51,-2.731,0.013,-0.505,0.874,-0.715,0.432,1.008,1.849,Ngeed,False
P09,Berdiri,F7,2,2.264,0.255,4.204,0.005,0.779,2.9,-0.797,2.634,-0.279,0.391,1.661,0.65,-1.764,2.254,Ngeed,False
P09,Berdiri,Fp1,2,-1.071,0.344,-0.523,2.775,1.063,1.431,1.327,0.593,-1.422,1.286,-0.875,1.833,0.712,0.489,Ngeed,False
P09,Berdiri,Fp2,3,5.048,2.291,3.922,3.202,3.488,2.72,4.126,1.899,0.389,0.203,-0.737,1.398,-1.171,0.757,Ngeed,True
P09,Berdiri,O1,1,0.446,,0.896,,-1.309,,-1.524,,0.354,,0.804,,-1.401,,Ngeed,False
P09,Berdiri,O2,2,-4.997,1.427,-3.197,0.942,-2.258,0.265,-2.027,0.526,-1.444,0.83,0.356,0.344,1.296,0.863,Ngeed,False
P09,Berdiri,P3,2,1.242,4.527,2.185,2.105,1.304,1.194,2.39,0.557,-0.581,1.808,0.361,0.614,-0.519,1.524,Ngeed,False
P09,Berdiri,P4,2,-4.918,1.971,-5.132,1.724,-1.98,0.228,-2.048,1.19,-1.091,0.83,-1.305,0.583,1.847,0.912,Ngeed,False
P09,Berdiri,T3,1,-6.548,,-7.023,,-5.027,,-4.119,,-0.843,,-1.319,,0.678,,Ngeed,False
P09,Berdiri,T4,2,-4.468,5.041,-3.804,5.203,-1.468,3.848,-1.62,2.393,-0.977,0.402,-0.313,0.563,2.023,0.792,Ngeed,False
P09,Berdiri,T5,2,-3.613,1.479,-3.266,2.626,-1.603,0.438,-1.634,0.374,-1.009,0.345,-0.661,1.492,1.002,0.696,Ngeed,False
P09,Berdiri,T6,1,0.031,,-1.526,,1.177,,0.85,,0.065,,-1.493,,1.211,,Ngeed,False
P09,Gerak,C3,3,-1.622,1.212,-3.293,0.772,-0.524,0.747,1.288,0.659,-0.255,0.761,-1.926,1.175,0.842,0.834,Ngeed,True
P09,Gerak,C4,2,1.507,1.562,2.707,0.486,-2.746,2.276,-1.26,2.213,0.656,0.228,1.855,0.848,-3.597,0.943,Ngeed,False
P09,Gerak,F3,3,-6.797,0.806,-1.036,0.643,-2.355,1.213,-1.131,1.517,-3.321,0.63,2.44,0.394,1.121,0.98,Ngeed,True
P09,Gerak,F4,4,-1.913,1.78,-0.6,1.121,0.31,1.948,-0.357,2.058,-1.009,0.337,0.305,0.869,1.214,1.003,Ngeed,True
P09,Gerak,F7,3,0.86,1.282,3.327,0.644,0.674,1.049,-0.238,0.268,-0.617,0.298,1.85,0.484,-0.803,0.112,Ngeed,True
P09,Gerak,F8,1,0.177,,0.073,,0.215,,2.081,,0.019,,-0.084,,0.058,,Ngeed,False
P09,Gerak,Fp1,3,0.567,1.596,-1.68,0.74,1.395,1.24,2.053,1.277,-0.13,0.721,-2.376,0.804,0.699,0.685,Ngeed,True
P09,Gerak,Fp2,4,0.212,2.27,-0.058,1.903,0.806,1.597,1.018,1.406,-0.263,0.368,-0.533,0.955,0.331,1.147,Ngeed,True
P09,Gerak,O1,2,-5.454,4.089,-1.085,0.083,-0.894,5.044,-1.73,4.827,-3.205,0.8,1.163,3.372,1.355,1.755,Ngeed,False
P09,Gerak,O2,4,-1.369,1.584,-0.465,1.323,-1.546,2.253,-1.454,2.164,-0.203,0.146,0.702,0.481,-0.379,0.552,Ngeed,True
P09,Gerak,P3,2,1.17,1.942,1.383,1.193,2.904,1.539,3.325,0.763,-0.741,0.317,-0.528,0.432,0.994,0.086,Ngeed,False
P09,Gerak,P4,4,-1.597,1.947,1.067,1.345,-0.952,1.742,-1.138,1.602,-1.263,1.243,1.4,0.291,-0.618,1.393,Ngeed,True
P09,Gerak,T4,2,-2.687,7.056,-2.738,2.761,-2.8,5.696,-0.973,5.476,-0.31,1.278,-0.361,3.017,-0.423,0.082,Ngeed,False
P09,Gerak,T5,3,-1.69,1.119,-0.958,1.246,-1.462,1.113,-1.513,1.497,-0.439,0.926,0.292,0.659,-0.211,0.934,Ngeed,True
P09,Gerak,T6,3,-1.308,1.84,0.027,2.316,2.319,4.624,4.811,4.504,-1.472,0.976,-0.137,0.472,2.155,1.839,Ngeed,True
P09,Naik,C3,3,-2.817,2.645,0.367,0.617,-0.363,1.063,0.683,1.071,-1.98,1.45,1.204,0.641,0.474,0.955,Ngeed,True
P09,Naik,C4,1,-7.147,,-1.406,,-4.025,,-3.317,,-3.027,,2.714,,0.095,,Ngeed,False
P09,Naik,F3,3,-7.38,1.011,-0.881,1.227,-2.592,1.632,-1.712,1.412,-3.772,0.121,2.727,0.849,1.016,0.987,Ngeed,True
P09,Naik,F4,3,-5.922,1.386,-0.56,1.157,-0.725,0.884,-0.483,1.226,-3.066,0.415,2.296,0.698,2.131,0.688,Ngeed,True
P09,Naik,F7,3,-4.517,3.699,-0.203,2.402,-1.979,1.491,-1.775,0.873,-2.188,1.465,2.126,0.255,0.35,1.145,Ngeed,True
P09,Naik,F8,1,-2.469,,-1.288,,-0.577,,0.7,,-0.7,,0.481,,1.192,,Ngeed,False
P09,Naik,Fp1,3,-2.8,2.139,-1.421,1.169,0.436,0.561,0.272,1.209,-2.13,1.831,-0.751,0.635,1.106,0.676,Ngeed,True
P09,Naik,Fp2,3,-8.289,2.497,-2.413,1.613,0.84,1.296,2.089,1.338,-4.955,1.214,0.921,0.515,4.173,0.637,Ngeed,True
P09,Naik,O1,1,-5.843,,-2.275,,-5.683,,-4.891,,-0.942,,2.625,,-0.782,,Ngeed,False
P09,Naik,O2,3,-9.435,0.789,-5.853,0.835,-7.032,2.558,-4.904,2.603,-1.922,0.806,1.661,0.7,0.482,1.323,Ngeed,True
P09,Naik,P3,1,-0.24,,4.602,,-2.055,,-3.018,,-1.211,,3.63,,-3.027,,Ngeed,False
P09,Naik,P4,3,-9.711,3.904,-5.992,0.981,-4.394,1.189,-3.305,1.66,-3.565,2.397,0.154,2.506,1.752,0.575,Ngeed,True
P09,Naik,T3,1,-6.365,,-1.671,,-2.684,,-1.602,,-2.944,,1.749,,0.736,,Ngeed,False
P09,Naik,T4,1,-14.489,,-10.661,,-9.034,,-6.441,,-2.571,,1.258,,2.885,,Ngeed,False
P09,Naik,T5,3,-8.783,1.264,-3.872,1.367,-4.195,0.273,-3.065,0.562,-3.252,0.525,1.659,0.585,1.336,0.795,Ngeed,True
P09,Naik,T6,2,-8.565,4.707,-3.616,3.286,-3.8,1.137,-3.78,0.506,-2.779,1.53,2.17,0.108,1.986,2.04,Ngeed,False
P09,Pasca-Naik,C3,2,0.337,2.668,-0.321,1.732,-1.655,1.638,-3.113,3.92,0.35,1.267,-0.308,3.133,-1.642,0.236,Ngeed,False
P09,Pasca-Naik,C4,1,5.063,,2.995,,2.875,,1.225,,1.127,,-0.941,,-1.061,,Ngeed,False
P09,Pasca-Naik,F3,1,2.282,,2.19,,1.584,,0.42,,0.2,,0.108,,-0.498,,Ngeed,False
P09,Pasca-Naik,F4,2,0.244,2.389,2.775,1.633,1.756,1.379,0.005,1.118,-1.391,2.079,1.14,1.944,0.121,1.69,Ngeed,False
P09,Pasca-Naik,F7,3,3.829,2.331,3.276,0.891,1.768,0.929,0.784,1.444,0.296,0.796,-0.256,1.058,-1.765,1.709,Ngeed,True
P09,Pasca-Naik,F8,1,1.174,,2.379,,2.93,,2.445,,-0.7,,0.505,,1.056,,Ngeed,False
P09,Pasca-Naik,Fp1,2,0.838,1.921,-2.907,1.924,-1.522,0.498,-2.031,1.132,1.28,0.945,-2.465,2.9,-1.08,0.477,Ngeed,False
P09,Pasca-Naik,Fp2,2,2.529,1.237,5.109,2.293,6.432,0.634,3.636,2.181,-1.709,0.084,0.871,0.972,2.195,0.687,Ngeed,False
P09,Pasca-Naik,O2,2,-0.441,0.905,0.644,0.82,-0.492,0.605,-0.414,0.999,-0.291,0.422,0.794,0.338,-0.342,1.088,Ngeed,False
P09,Pasca-Naik,P4,2,-2.688,2.221,-1.684,0.489,-1.704,1.757,-2.936,0.893,-0.829,1.605,0.175,0.128,0.154,2.374,Ngeed,False
P09,Pasca-Naik,T4,1,-2.514,,-2.622,,-0.24,,-3.945,,-0.487,,-0.596,,1.786,,Ngeed,False
P09,Pasca-Naik,T5,2,-0.744,0.874,-0.489,2.573,-3.542,1.122,-3.876,2.412,0.614,0.516,0.869,1.183,-2.184,0.269,Ngeed,False
P09,Pasca-Naik,T6,1,0.968,,0.411,,4.994,,4.17,,-0.884,,-1.441,,3.142,,Ngeed,False
P09,Pra-Gerak,C3,3,-2.582,1.37,-2.956,0.863,1.431,1.467,1.898,1.076,-1.728,0.393,-2.102,1.117,2.285,0.218,Ngeed,True
P09,Pra-Gerak,C4,2,-1.269,0.293,-0.602,1.975,0.997,2.251,0.272,1.963,-1.386,0.847,-0.72,2.529,0.879,1.697,Ngeed,False
P09,Pra-Gerak,F3,3,-8.791,0.837,-6.597,0.392,-1.572,0.536,-0.842,0.67,-3.617,0.878,-1.424,0.384,3.601,0.246,Ngeed,True
P09,Pra-Gerak,F4,3,-0.358,1.83,0.6,2.03,0.64,1.0,-0.093,1.301,-0.671,0.747,0.287,0.603,0.327,1.564,Ngeed,True
P09,Pra-Gerak,F7,3,0.864,1.603,-0.352,0.759,0.308,0.54,0.365,0.893,0.236,0.633,-0.98,0.783,-0.32,0.988,Ngeed,True
P09,Pra-Gerak,F8,1,0.002,,3.363,,3.037,,4.157,,-1.697,,1.663,,1.337,,Ngeed,False
P09,Pra-Gerak,Fp1,3,-0.301,1.215,-0.514,0.872,2.422,1.139,2.562,1.145,-1.386,0.167,-1.599,0.934,1.337,0.21,Ngeed,True
P09,Pra-Gerak,Fp2,3,0.765,0.54,3.682,0.474,2.341,0.929,1.445,1.604,-1.23,0.354,1.687,0.558,0.346,0.949,Ngeed,True
P09,Pra-Gerak,O1,2,-2.492,3.092,-3.096,1.599,-2.819,0.717,-2.612,0.586,-0.103,1.344,-0.708,0.15,-0.431,2.465,Ngeed,False
P09,Pra-Gerak,O2,4,-1.778,1.592,-1.247,0.833,-1.579,2.076,-1.328,2.217,-0.584,0.679,-0.053,1.467,-0.385,1.146,Ngeed,True
P09,Pra-Gerak,P3,2,2.117,2.384,-0.153,0.531,2.72,0.362,1.99,1.012,-0.067,1.542,-2.337,1.373,0.537,1.204,Ngeed,False
P09,Pra-Gerak,P4,4,-2.848,1.356,-2.214,0.907,-3.424,2.397,-4.095,2.584,-0.414,0.855,0.219,0.632,-0.99,1.722,Ngeed,True
P09,Pra-Gerak,T3,1,-2.951,,-4.173,,0.75,,1.371,,-1.769,,-2.991,,1.932,,Ngeed,False
P09,Pra-Gerak,T4,3,0.435,1.182,1.699,2.309,0.549,1.625,0.16,1.581,-0.433,0.41,0.831,0.774,-0.319,0.758,Ngeed,True
P09,Pra-Gerak,T5,3,0.309,1.129,-3.166,1.572,0.326,1.754,0.37,1.467,0.36,0.854,-3.115,0.763,0.377,0.916,Ngeed,True
P09,Pra-Gerak,T6,2,-1.841,4.977,-0.764,4.433,-0.136,5.76,1.154,5.029,-0.6,0.042,0.476,0.586,1.104,0.741,Ngeed,False
P09,Tahan,C3,2,-0.915,0.35,-2.174,1.71,-2.93,1.957,-2.313,1.348,0.728,0.637,-0.531,0.723,-1.287,0.97,Ngeed,False
P09,Tahan,C4,2,-5.131,0.91,-2.807,3.072,-1.227,1.734,-1.292,0.542,-2.309,0.938,0.015,1.224,1.595,0.114,Ngeed,False
P09,Tahan,F3,2,-5.217,1.49,-5.237,0.407,-2.113,1.291,-2.039,1.16,-1.077,0.274,-1.097,0.809,2.028,0.075,Ngeed,False
P09,Tahan,F4,2,-5.019,3.602,-3.902,3.204,-1.216,3.951,-0.97,2.27,-1.375,0.055,-0.257,0.452,2.429,0.295,Ngeed,False
P09,Tahan,F7,4,-3.463,1.11,-0.926,1.047,-0.671,1.768,-0.589,1.647,-1.564,0.354,0.973,0.823,1.228,0.595,Ngeed,True
P09,Tahan,Fp1,4,-2.738,1.679,-1.978,1.052,-0.453,0.966,-0.639,0.937,-1.521,1.154,-0.761,0.333,0.765,0.83,Ngeed,True
P09,Tahan,Fp2,3,-7.497,2.526,-4.061,2.289,1.603,0.949,2.033,0.883,-4.473,1.151,-1.037,1.05,4.627,0.576,Ngeed,True
P09,Tahan,O1,2,-5.714,1.809,-1.94,2.137,-3.047,1.143,-3.406,0.328,-1.797,0.146,1.976,0.473,0.87,0.521,Ngeed,False
P09,Tahan,O2,2,-7.406,3.498,-6.316,2.309,-5.325,2.53,-4.333,1.298,-1.0,0.66,0.09,0.53,1.081,0.309,Ngeed,False
P09,Tahan,P3,1,-0.673,,4.901,,3.444,,1.296,,-3.237,,2.337,,0.88,,Ngeed,False
P09,Tahan,P4,2,-9.532,3.85,-4.944,0.969,-3.872,1.13,-3.382,0.932,-3.429,2.082,1.159,0.8,2.231,0.638,Ngeed,False
P09,Tahan,T3,2,-5.514,2.494,-5.183,1.297,-2.395,0.05,-1.704,0.836,-1.718,1.64,-1.387,0.443,1.401,0.904,Ngeed,False
P09,Tahan,T4,1,-6.307,,-0.885,,1.064,,2.368,,-3.814,,1.608,,3.557,,Ngeed,False
P09,Tahan,T5,3,-7.132,1.901,-6.523,1.589,-3.693,0.913,-3.402,0.578,-1.62,0.531,-1.011,0.262,1.819,0.461,Ngeed,True
P09,Tahan,T6,2,-9.073,0.825,-5.481,0.418,-2.375,0.601,-0.098,0.404,-2.797,0.158,0.796,0.249,3.901,0.066,Ngeed,False
P31,Berdiri,C3,1,9.258,,9.3,,4.953,,5.076,,1.228,,1.27,,-3.076,,Ngeed,False
P31,Berdiri,C4,2,1.627,2.874,-0.915,1.419,-1.804,2.242,-1.317,3.034,2.01,0.649,-0.532,0.806,-1.421,0.017,Ngeed,False
P31,Berdiri,F3,1,-3.265,,-3.079,,-2.079,,-1.668,,-0.544,,-0.357,,0.643,,Ngeed,False
