metode,gerakan,rep,fase,kanal,theta_db,mu_db,beta_db,n_potongan,participant_id,skema
TE,Agem Kiri,3,Tahan,Fp1,-3.36,0.468,0.464,5,P08,D_telinga
TE,Agem Kiri,3,Tahan,Fp2,2.476,3.979,2.914,11,P08,D_telinga
TE,Agem Kiri,3,Tahan,O1,-1.01,2.719,0.962,5,P08,D_telinga
TE,Agem Kiri,3,Tahan,O2,1.738,2.54,2.091,7,P08,D_telinga
TE,Agem Kiri,3,Tahan,P4,4.547,1.765,2.297,6,P08,D_telinga
TE,Agem Kiri,3,Tahan,T3,-5.954,1.827,-0.893,6,P08,D_telinga
TE,Agem Kiri,3,Tahan,T4,4.043,4.696,3.057,11,P08,D_telinga
TE,Agem Kiri,3,Tahan,T5,1.343,4.158,1.098,2,P08,D_telinga
TE,Agem Kiri,3,Tahan,T6,6.976,3.314,-1.978,4,P08,D_telinga
TE,Agem Kiri,4,Berdiri,C4,4.65,6.278,6.347,15,P08,D_telinga
TE,Agem Kiri,4,Berdiri,F4,5.915,6.245,6.017,15,P08,D_telinga
TE,Agem Kiri,4,Berdiri,F8,7.69,7.435,6.609,15,P08,D_telinga
TE,Agem Kiri,4,Berdiri,Fp2,4.685,5.263,5.831,15,P08,D_telinga
TE,Agem Kiri,4,Berdiri,O2,2.491,3.705,2.884,15,P08,D_telinga
TE,Agem Kiri,4,Berdiri,P3,6.687,6.273,7.594,2,P08,D_telinga
TE,Agem Kiri,4,Berdiri,P4,5.448,5.193,5.676,15,P08,D_telinga
TE,Agem Kiri,4,Berdiri,T4,6.673,5.672,7.205,15,P08,D_telinga
TE,Agem Kiri,4,Berdiri,T5,2.789,3.149,3.029,15,P08,D_telinga
TE,Agem Kiri,4,Berdiri,T6,-1.389,-1.587,-0.943,15,P08,D_telinga
TE,Agem Kiri,4,Gerak,P4,8.33,8.722,4.406,2,P08,D_telinga
TE,Agem Kiri,4,Gerak,T5,6.469,6.379,3.789,1,P08,D_telinga
TE,Agem Kiri,4,Gerak,T6,-1.132,-5.031,-1.365,1,P08,D_telinga
TE,Agem Kiri,4,Naik,C3,-0.56,-2.756,-1.347,2,P08,D_telinga
TE,Agem Kiri,4,Naik,C4,6.077,4.856,5.395,2,P08,D_telinga
TE,Agem Kiri,4,Naik,F4,4.4,7.221,4.112,2,P08,D_telinga
TE,Agem Kiri,4,Naik,F7,-2.889,-2.341,0.281,2,P08,D_telinga
TE,Agem Kiri,4,Naik,F8,7.866,7.074,7.054,2,P08,D_telinga
TE,Agem Kiri,4,Naik,Fp2,5.893,5.908,5.256,2,P08,D_telinga
TE,Agem Kiri,4,Naik,O2,6.12,1.031,2.372,1,P08,D_telinga
TE,Agem Kiri,4,Naik,P3,-2.836,-4.93,-3.246,2,P08,D_telinga
TE,Agem Kiri,4,Naik,P4,10.754,7.188,6.901,2,P08,D_telinga
TE,Agem Kiri,4,Naik,T3,-4.031,-3.713,-1.678,2,P08,D_telinga
TE,Agem Kiri,4,Naik,T5,7.743,7.829,6.166,2,P08,D_telinga
TE,Agem Kiri,4,Naik,T6,0.507,-3.085,2.799,1,P08,D_telinga
TE,Agem Kiri,4,Tahan,C3,-6.809,-5.963,-5.743,3,P08,D_telinga
TE,Agem Kiri,4,Tahan,C4,0.803,2.525,2.075,11,P08,D_telinga
TE,Agem Kiri,4,Tahan,F4,-3.076,-1.953,-2.182,3,P08,D_telinga
TE,Agem Kiri,4,Tahan,F8,4.093,3.669,3.432,11,P08,D_telinga
TE,Agem Kiri,4,Tahan,Fp2,3.897,3.238,4.087,11,P08,D_telinga
TE,Agem Kiri,4,Tahan,O1,-5.84,-0.87,-3.198,11,P08,D_telinga
TE,Agem Kiri,4,Tahan,O2,2.811,5.787,4.931,11,P08,D_telinga
TE,Agem Kiri,4,Tahan,P3,-10.725,-10.472,-10.768,3,P08,D_telinga
TE,Agem Kiri,4,Tahan,P4,6.9,5.305,3.868,11,P08,D_telinga
TE,Agem Kiri,4,Tahan,T3,-7.407,-1.7,-4.149,5,P08,D_telinga
TE,Agem Kiri,4,Tahan,T4,4.638,3.614,3.487,8,P08,D_telinga
TE,Agem Kiri,4,Tahan,T5,9.029,5.196,4.895,9,P08,D_telinga
TE,Agem Kiri,4,Tahan,T6,2.864,2.77,0.845,11,P08,D_telinga
TE,Ngeed,1,Berdiri,C3,-0.04,-2.683,-5.218,4,P08,D_telinga
TE,Ngeed,1,Berdiri,C4,0.925,-1.269,-0.366,11,P08,D_telinga
TE,Ngeed,1,Berdiri,F3,-7.95,-8.119,-8.739,2,P08,D_telinga
TE,Ngeed,1,Berdiri,F4,1.333,0.319,1.686,7,P08,D_telinga
TE,Ngeed,1,Berdiri,F7,-2.623,-3.475,-4.093,9,P08,D_telinga
TE,Ngeed,1,Berdiri,F8,1.978,4.171,3.436,13,P08,D_telinga
TE,Ngeed,1,Berdiri,Fp1,-2.548,2.556,3.265,3,P08,D_telinga
TE,Ngeed,1,Berdiri,Fp2,2.981,3.787,2.979,13,P08,D_telinga
TE,Ngeed,1,Berdiri,O1,-1.061,0.406,-3.066,6,P08,D_telinga
TE,Ngeed,1,Berdiri,O2,-2.257,-0.898,-0.57,8,P08,D_telinga
TE,Ngeed,1,Berdiri,P3,0.649,-2.714,-5.296,3,P08,D_telinga
TE,Ngeed,1,Berdiri,P4,-0.311,-1.165,0.434,9,P08,D_telinga
TE,Ngeed,1,Berdiri,T3,-1.214,-0.976,-2.954,9,P08,D_telinga
TE,Ngeed,1,Berdiri,T4,0.2,3.257,2.191,13,P08,D_telinga
TE,Ngeed,1,Berdiri,T5,1.931,0.88,1.509,7,P08,D_telinga
TE,Ngeed,1,Berdiri,T6,-4.027,-5.843,-4.847,8,P08,D_telinga
TE,Ngeed,1,Gerak,C3,1.455,4.023,1.646,3,P08,D_telinga
TE,Ngeed,1,Gerak,F3,1.553,3.207,1.557,2,P08,D_telinga
TE,Ngeed,1,Gerak,F7,0.676,4.342,0.854,2,P08,D_telinga
TE,Ngeed,1,Gerak,F8,3.169,1.953,-2.519,3,P08,D_telinga
TE,Ngeed,1,Gerak,Fp1,-5.646,2.002,0.8,1,P08,D_telinga
TE,Ngeed,1,Gerak,Fp2,1.848,3.743,2.549,3,P08,D_telinga
TE,Ngeed,1,Gerak,O1,3.302,3.278,2.737,1,P08,D_telinga
TE,Ngeed,1,Gerak,P3,-0.29,0.736,0.013,3,P08,D_telinga
TE,Ngeed,1,Gerak,T3,1.345,2.739,1.484,1,P08,D_telinga
TE,Ngeed,1,Gerak,T4,1.892,1.371,0.352,3,P08,D_telinga
TE,Ngeed,1,Naik,C3,1.687,-3.372,-0.982,2,P08,D_telinga
TE,Ngeed,1,Naik,F3,3.983,-1.815,1.733,2,P08,D_telinga
TE,Ngeed,1,Naik,Fp2,5.19,3.154,5.755,2,P08,D_telinga
TE,Ngeed,1,Naik,P3,1.841,-4.517,-0.336,1,P08,D_telinga
TE,Ngeed,1,Naik,T4,1.27,-0.093,2.459,2,P08,D_telinga
TE,Ngeed,1,Tahan,C4,-7.383,-5.419,-5.632,1,P08,D_telinga
TE,Ngeed,1,Tahan,F3,-8.177,-10.173,-8.347,2,P08,D_telinga
TE,Ngeed,1,Tahan,F7,-2.044,-0.764,-2.238,4,P08,D_telinga
TE,Ngeed,1,Tahan,F8,0.49,0.142,-4.435,3,P08,D_telinga
TE,Ngeed,1,Tahan,Fp2,1.563,1.941,1.436,6,P08,D_telinga
TE,Ngeed,1,Tahan,O1,-0.518,1.428,0.12,5,P08,D_telinga
TE,Ngeed,1,Tahan,T3,-2.438,0.075,-1.906,4,P08,D_telinga
TE,Ngeed,1,Tahan,T4,-0.487,1.198,-1.292,6,P08,D_telinga
TE,Ngeed,2,Berdiri,C3,-1.626,-3.782,4.841,7,P08,D_telinga
TE,Ngeed,2,Berdiri,C4,-5.741,-4.036,3.627,11,P08,D_telinga
TE,Ngeed,2,Berdiri,F3,-8.375,-7.897,1.064,6,P08,D_telinga
TE,Ngeed,2,Berdiri,F4,1.922,-1.234,3.011,10,P08,D_telinga
TE,Ngeed,2,Berdiri,F7,-8.507,-7.62,0.298,11,P08,D_telinga
TE,Ngeed,2,Berdiri,F8,1.839,1.446,8.185,11,P08,D_telinga
TE,Ngeed,2,Berdiri,Fp1,-3.567,-0.874,3.317,1,P08,D_telinga
TE,Ngeed,2,Berdiri,Fp2,0.418,-1.248,6.721,11,P08,D_telinga
TE,Ngeed,2,Berdiri,O1,-12.37,-11.292,-5.779,11,P08,D_telinga
TE,Ngeed,2,Berdiri,O2,-1.271,-1.765,1.533,10,P08,D_telinga
TE,Ngeed,2,Berdiri,P3,-1.517,-3.444,4.616,6,P08,D_telinga
TE,Ngeed,2,Berdiri,P4,-3.324,-3.407,3.146,11,P08,D_telinga
TE,Ngeed,2,Berdiri,T3,-8.244,-7.116,-0.852,11,P08,D_telinga
TE,Ngeed,2,Berdiri,T4,1.262,-0.24,6.077,11,P08,D_telinga
TE,Ngeed,2,Berdiri,T5,-0.994,-4.028,4.455,10,P08,D_telinga
TE,Ngeed,2,Berdiri,T6,-3.123,-8.767,-4.423,10,P08,D_telinga
TE,Ngeed,2,Gerak,C3,1.346,-2.132,-4.276,2,P08,D_telinga
TE,Ngeed,2,Gerak,F3,6.8,2.833,0.665,2,P08,D_telinga
TE,Ngeed,2,Gerak,F7,7.169,4.827,1.916,2,P08,D_telinga
TE,Ngeed,2,Gerak,F8,-2.381,-6.224,-5.453,2,P08,D_telinga
TE,Ngeed,2,Gerak,Fp1,3.49,3.872,2.055,2,P08,D_telinga
TE,Ngeed,2,Gerak,Fp2,4.244,1.493,-0.727,2,P08,D_telinga
TE,Ngeed,2,Gerak,P3,-0.747,-5.654,-5.756,1,P08,D_telinga
TE,Ngeed,2,Gerak,T3,7.122,4.081,1.524,2,P08,D_telinga
TE,Ngeed,2,Gerak,T4,2.509,0.377,2.288,2,P08,D_telinga
TE,Ngeed,2,Naik,F3,0.521,-1.368,-0.674,1,P08,D_telinga
TE,Ngeed,2,Naik,Fp2,4.469,6.72,6.748,2,P08,D_telinga
TE,Ngeed,2,Naik,T4,2.966,4.362,4.992,2,P08,D_telinga
TE,Ngeed,2,Tahan,C3,-2.191,-0.268,0.08,4,P08,D_telinga
TE,Ngeed,2,Tahan,C4,-2.385,2.85,2.957,10,P08,D_telinga
TE,Ngeed,2,Tahan,F3,-6.14,-8.311,-6.314,3,P08,D_telinga
TE,Ngeed,2,Tahan,F4,-1.072,1.556,0.873,7,P08,D_telinga
TE,Ngeed,2,Tahan,F7,-8.474,-4.32,-4.169,7,P08,D_telinga
TE,Ngeed,2,Tahan,F8,3.28,7.21,6.12,11,P08,D_telinga
TE,Ngeed,2,Tahan,Fp1,-6.069,2.595,-1.51,1,P08,D_telinga
TE,Ngeed,2,Tahan,Fp2,4.392,7.555,5.938,11,P08,D_telinga
TE,Ngeed,2,Tahan,O1,-6.765,-2.12,-5.048,7,P08,D_telinga
TE,Ngeed,2,Tahan,O2,-0.628,2.726,2.274,8,P08,D_telinga
TE,Ngeed,2,Tahan,P3,-2.877,-1.228,-0.424,4,P08,D_telinga
TE,Ngeed,2,Tahan,P4,-0.391,3.874,3.786,8,P08,D_telinga
TE,Ngeed,2,Tahan,T3,-10.011,-5.922,-5.731,7,P08,D_telinga
TE,Ngeed,2,Tahan,T4,4.499,8.276,6.894,11,P08,D_telinga
TE,Ngeed,2,Tahan,T5,-2.189,4.164,3.511,6,P08,D_telinga
TE,Ngeed,2,Tahan,T6,-2.122,-6.071,-6.176,8,P08,D_telinga
TE,Ngeed,3,Berdiri,C3,2.839,0.897,-1.002,5,P08,D_telinga
TE,Ngeed,3,Berdiri,C4,-0.11,-1.615,-0.074,13,P08,D_telinga
TE,Ngeed,3,Berdiri,F3,2.076,1.185,0.312,7,P08,D_telinga
TE,Ngeed,3,Berdiri,F4,-0.319,0.357,-0.01,13,P08,D_telinga
TE,Ngeed,3,Berdiri,F7,2.171,2.141,1.937,10,P08,D_telinga
TE,Ngeed,3,Berdiri,F8,3.043,0.487,1.943,13,P08,D_telinga
TE,Ngeed,3,Berdiri,Fp1,2.424,1.952,3.507,11,P08,D_telinga
TE,Ngeed,3,Berdiri,Fp2,0.023,-1.788,-0.537,13,P08,D_telinga
TE,Ngeed,3,Berdiri,O1,4.248,0.475,1.364,6,P08,D_telinga
TE,Ngeed,3,Berdiri,O2,1.014,-2.196,0.334,5,P08,D_telinga
TE,Ngeed,3,Berdiri,P3,2.179,0.468,-1.257,5,P08,D_telinga
TE,Ngeed,3,Berdiri,P4,0.256,-2.059,-0.683,13,P08,D_telinga
TE,Ngeed,3,Berdiri,T3,2.91,0.867,1.678,7,P08,D_telinga
TE,Ngeed,3,Berdiri,T4,-0.765,-0.345,1.166,13,P08,D_telinga
TE,Ngeed,3,Berdiri,T6,1.646,0.03,-5.441,1,P08,D_telinga
TE,Ngeed,3,Gerak,C3,0.689,-1.039,-7.163,1,P08,D_telinga
TE,Ngeed,3,Gerak,C4,3.995,0.709,-2.723,2,P08,D_telinga
TE,Ngeed,3,Gerak,F3,-7.608,-9.641,-9.99,1,P08,D_telinga
TE,Ngeed,3,Gerak,F4,14.05,9.793,8.027,2,P08,D_telinga
TE,Ngeed,3,Gerak,F8,9.378,3.58,3.999,2,P08,D_telinga
TE,Ngeed,3,Gerak,Fp2,9.05,2.371,2.981,2,P08,D_telinga
TE,Ngeed,3,Gerak,O2,8.108,4.966,2.174,2,P08,D_telinga
TE,Ngeed,3,Gerak,P3,-0.058,-0.956,-6.588,1,P08,D_telinga
TE,Ngeed,3,Gerak,P4,4.509,0.413,-0.453,2,P08,D_telinga
TE,Ngeed,3,Gerak,T4,10.66,6.467,6.813,2,P08,D_telinga
TE,Ngeed,3,Gerak,T6,5.576,-1.275,-2.87,1,P08,D_telinga
TE,Ngeed,3,Naik,C3,5.718,4.276,-2.17,1,P08,D_telinga
TE,Ngeed,3,Naik,C4,4.636,2.517,0.682,2,P08,D_telinga
TE,Ngeed,3,Naik,F3,5.224,3.444,-1.825,2,P08,D_telinga
TE,Ngeed,3,Naik,F4,-1.184,-5.709,0.81,2,P08,D_telinga
TE,Ngeed,3,Naik,F8,2.866,2.447,-0.496,2,P08,D_telinga
TE,Ngeed,3,Naik,Fp1,-1.443,-1.356,-2.552,2,P08,D_telinga
TE,Ngeed,3,Naik,Fp2,-0.947,0.406,2.457,2,P08,D_telinga
TE,Ngeed,3,Naik,O2,-0.473,0.834,2.095,2,P08,D_telinga
TE,Ngeed,3,Naik,P3,5.512,3.832,-1.45,2,P08,D_telinga
TE,Ngeed,3,Naik,P4,1.012,0.124,0.596,2,P08,D_telinga
TE,Ngeed,3,Naik,T4,2.543,-0.272,0.52,2,P08,D_telinga
TE,Ngeed,3,Naik,T5,3.565,-0.408,-3.284,2,P08,D_telinga
TE,Ngeed,3,Naik,T6,-9.039,-7.064,-6.128,2,P08,D_telinga
TE,Ngeed,3,Tahan,C3,-2.274,-4.1,-2.267,9,P08,D_telinga
TE,Ngeed,3,Tahan,C4,1.799,1.356,2.899,11,P08,D_telinga
TE,Ngeed,3,Tahan,F3,-5.827,-6.097,-7.966,3,P08,D_telinga
TE,Ngeed,3,Tahan,F4,0.386,-1.469,0.303,7,P08,D_telinga
TE,Ngeed,3,Tahan,F7,-5.629,-4.932,-6.503,3,P08,D_telinga
TE,Ngeed,3,Tahan,F8,-0.143,-0.258,2.294,11,P08,D_telinga
TE,Ngeed,3,Tahan,Fp1,-17.56,-17.726,-15.689,1,P08,D_telinga
TE,Ngeed,3,Tahan,Fp2,1.295,1.318,2.164,11,P08,D_telinga
TE,Ngeed,3,Tahan,O1,-6.504,-7.693,-4.647,7,P08,D_telinga
TE,Ngeed,3,Tahan,O2,5.349,6.065,2.197,11,P08,D_telinga
TE,Ngeed,3,Tahan,P3,-2.337,-3.387,-2.037,6,P08,D_telinga
TE,Ngeed,3,Tahan,P4,1.592,1.961,2.787,11,P08,D_telinga
TE,Ngeed,3,Tahan,T3,-5.469,-6.121,-8.561,3,P08,D_telinga
TE,Ngeed,3,Tahan,T4,2.41,1.793,2.843,11,P08,D_telinga
TE,Ngeed,3,Tahan,T5,4.001,0.888,0.92,11,P08,D_telinga
TE,Ngeed,3,Tahan,T6,-1.448,-5.946,-5.05,11,P08,D_telinga
TE,Ngeed,4,Berdiri,C4,0.048,1.009,0.691,12,P08,D_telinga
TE,Ngeed,4,Berdiri,F4,-3.088,-0.101,-2.792,12,P08,D_telinga
TE,Ngeed,4,Berdiri,F7,-6.804,-6.505,-6.548,4,P08,D_telinga
TE,Ngeed,4,Berdiri,F8,1.391,-0.435,-0.424,12,P08,D_telinga
TE,Ngeed,4,Berdiri,Fp1,-3.59,-1.408,-3.659,5,P08,D_telinga
TE,Ngeed,4,Berdiri,Fp2,-0.378,-0.107,-0.74,12,P08,D_telinga
TE,Ngeed,4,Berdiri,O1,3.103,0.93,-2.038,6,P08,D_telinga
TE,Ngeed,4,Berdiri,O2,-0.545,-1.957,0.184,8,P08,D_telinga
TE,Ngeed,4,Berdiri,P4,-0.867,-0.128,-0.493,12,P08,D_telinga
TE,Ngeed,4,Berdiri,T3,0.6,0.38,-1.757,7,P08,D_telinga
TE,Ngeed,4,Berdiri,T4,1.015,0.241,0.238,12,P08,D_telinga
TE,Ngeed,4,Berdiri,T6,0.844,-3.601,-9.508,1,P08,D_telinga
TE,Ngeed,4,Gerak,C4,9.483,0.97,1.845,1,P08,D_telinga
TE,Ngeed,4,Gerak,F4,-3.189,-3.006,-1.338,2,P08,D_telinga
TE,Ngeed,4,Gerak,F8,6.904,1.546,2.124,2,P08,D_telinga
TE,Ngeed,4,Gerak,Fp2,5.847,-0.164,1.956,2,P08,D_telinga
TE,Ngeed,4,Gerak,O2,12.065,0.155,2.673,1,P08,D_telinga
TE,Ngeed,4,Gerak,P4,8.403,2.535,3.286,2,P08,D_telinga
TE,Ngeed,4,Gerak,T4,6.711,0.119,2.275,2,P08,D_telinga
TE,Ngeed,4,Gerak,T5,4.228,-0.239,-0.868,2,P08,D_telinga
TE,Ngeed,4,Gerak,T6,6.288,-4.453,-2.739,2,P08,D_telinga
TE,Ngeed,4,Naik,C3,-3.865,-1.338,-1.034,2,P08,D_telinga
TE,Ngeed,4,Naik,C4,-1.017,0.455,-0.348,2,P08,D_telinga
TE,Ngeed,4,Naik,F3,-7.869,-2.271,-2.995,2,P08,D_telinga
TE,Ngeed,4,Naik,F4,-4.947,1.157,0.749,2,P08,D_telinga
TE,Ngeed,4,Naik,F7,-4.855,-0.91,-1.754,2,P08,D_telinga
TE,Ngeed,4,Naik,F8,-6.287,-2.408,-0.77,2,P08,D_telinga
TE,Ngeed,4,Naik,Fp1,-4.327,-5.081,-2.197,2,P08,D_telinga
TE,Ngeed,4,Naik,Fp2,-3.566,-2.011,-0.443,2,P08,D_telinga
TE,Ngeed,4,Naik,O1,-3.236,2.057,0.898,2,P08,D_telinga
TE,Ngeed,4,Naik,O2,-1.468,2.528,-0.931,2,P08,D_telinga
TE,Ngeed,4,Naik,P3,-4.431,-0.999,-0.619,2,P08,D_telinga
TE,Ngeed,4,Naik,P4,-2.212,-1.228,-1.75,2,P08,D_telinga
TE,Ngeed,4,Naik,T3,-1.875,0.17,0.649,2,P08,D_telinga
TE,Ngeed,4,Naik,T4,-2.422,-0.118,-0.933,2,P08,D_telinga
TE,Ngeed,4,Naik,T5,-4.077,-0.375,-1.502,2,P08,D_telinga
TE,Ngeed,4,Naik,T6,-7.855,-6.144,-5.585,2,P08,D_telinga
TE,Ngeed,4,Tahan,C3,1.207,1.179,0.583,12,P08,D_telinga
TE,Ngeed,4,Tahan,C4,1.02,1.983,3.149,12,P08,D_telinga
TE,Ngeed,4,Tahan,F3,1.005,0.617,-0.396,12,P08,D_telinga
TE,Ngeed,4,Tahan,F4,2.148,-0.802,0.105,12,P08,D_telinga
TE,Ngeed,4,Tahan,F7,1.689,1.749,0.844,12,P08,D_telinga
TE,Ngeed,4,Tahan,F8,-0.822,1.15,2.205,12,P08,D_telinga
TE,Ngeed,4,Tahan,Fp1,-0.012,-0.483,0.14,11,P08,D_telinga
TE,Ngeed,4,Tahan,Fp2,0.824,2.198,1.213,12,P08,D_telinga
TE,Ngeed,4,Tahan,O1,3.299,4.242,1.745,8,P08,D_telinga
TE,Ngeed,4,Tahan,O2,3.009,2.479,0.931,12,P08,D_telinga
TE,Ngeed,4,Tahan,P3,1.144,0.803,0.554,12,P08,D_telinga
TE,Ngeed,4,Tahan,P4,-0.418,-0.081,1.819,12,P08,D_telinga
TE,Ngeed,4,Tahan,T3,2.777,2.533,2.233,12,P08,D_telinga
TE,Ngeed,4,Tahan,T4,-1.986,-0.128,1.309,12,P08,D_telinga
TE,Ngeed,4,Tahan,T5,-1.11,-2.102,-1.508,12,P08,D_telinga
TE,Ngeed,4,Tahan,T6,-2.272,-2.946,-3.404,12,P08,D_telinga
TE,Agem Kanan,1,Berdiri,C3,-2.534,-1.537,-3.49,5,P08,A_belahan
TE,Agem Kanan,1,Berdiri,C4,-2.364,-2.42,-1.603,11,P08,A_belahan
TE,Agem Kanan,1,Berdiri,F3,2.904,0.824,1.174,2,P08,A_belahan
TE,Agem Kanan,1,Berdiri,F4,4.743,3.506,2.582,9,P08,A_belahan
TE,Agem Kanan,1,Berdiri,F7,-2.196,-7.457,-2.139,1,P08,A_belahan
TE,Agem Kanan,1,Berdiri,F8,6.039,5.366,4.064,11,P08,A_belahan
TE,Agem Kanan,1,Berdiri,Fp1,-2.004,0.541,-4.052,4,P08,A_belahan
TE,Agem Kanan,1,Berdiri,Fp2,1.787,1.601,1.134,11,P08,A_belahan
TE,Agem Kanan,1,Berdiri,O1,-8.25,-4.299,-6.937,1,P08,A_belahan
TE,Agem Kanan,1,Berdiri,O2,3.073,1.14,1.966,10,P08,A_belahan
TE,Agem Kanan,1,Berdiri,P3,-5.721,-4.699,-5.33,5,P08,A_belahan
TE,Agem Kanan,1,Berdiri,P4,1.809,-0.978,-0.885,11,P08,A_belahan
TE,Agem Kanan,1,Berdiri,T3,-0.549,-0.754,-2.441,1,P08,A_belahan
TE,Agem Kanan,1,Berdiri,T4,8.411,6.572,2.802,11,P08,A_belahan
TE,Agem Kanan,1,Berdiri,T5,-4.517,-1.885,-4.365,9,P08,A_belahan
TE,Agem Kanan,1,Berdiri,T6,-2.478,-2.05,-2.418,10,P08,A_belahan
TE,Agem Kanan,1,Gerak,F3,10.808,9.3,13.378,2,P08,A_belahan
TE,Agem Kanan,1,Gerak,F7,-1.585,-8.642,-0.807,2,P08,A_belahan
TE,Agem Kanan,1,Gerak,F8,-5.167,-4.181,0.614,2,P08,A_belahan
TE,Agem Kanan,1,Gerak,Fp1,-2.086,1.716,1.074,2,P08,A_belahan
TE,Agem Kanan,1,Gerak,Fp2,0.12,-0.438,2.803,2,P08,A_belahan
TE,Agem Kanan,1,Gerak,O1,2.826,2.781,0.782,2,P08,A_belahan
TE,Agem Kanan,1,Gerak,T3,2.956,-0.527,5.437,2,P08,A_belahan
TE,Agem Kanan,1,Gerak,T4,2.027,1.288,4.104,2,P08,A_belahan
TE,Agem Kanan,1,Naik,F7,2.745,7.27,3.812,2,P08,A_belahan
TE,Agem Kanan,1,Naik,F8,4.058,5.486,4.542,2,P08,A_belahan
TE,Agem Kanan,1,Naik,Fp1,-1.299,5.977,4.158,2,P08,A_belahan
TE,Agem Kanan,1,Naik,Fp2,1.639,5.871,5.71,1,P08,A_belahan
TE,Agem Kanan,1,Naik,O1,-2.524,-4.0,-1.767,2,P08,A_belahan
TE,Agem Kanan,1,Naik,T3,-0.79,8.36,4.711,2,P08,A_belahan
TE,Agem Kanan,1,Naik,T4,3.994,10.987,6.569,2,P08,A_belahan
TE,Agem Kanan,1,Tahan,C3,-0.384,4.724,1.798,6,P08,A_belahan
TE,Agem Kanan,1,Tahan,C4,5.634,5.665,4.599,10,P08,A_belahan
TE,Agem Kanan,1,Tahan,F3,-4.458,0.853,0.315,3,P08,A_belahan
TE,Agem Kanan,1,Tahan,F4,7.662,9.566,10.052,7,P08,A_belahan
TE,Agem Kanan,1,Tahan,F7,2.256,4.946,2.216,10,P08,A_belahan
TE,Agem Kanan,1,Tahan,F8,8.083,10.757,8.254,8,P08,A_belahan
TE,Agem Kanan,1,Tahan,Fp1,4.049,5.746,1.899,9,P08,A_belahan
TE,Agem Kanan,1,Tahan,Fp2,6.376,7.219,3.973,4,P08,A_belahan
TE,Agem Kanan,1,Tahan,O1,-4.833,-2.302,-3.068,6,P08,A_belahan
TE,Agem Kanan,1,Tahan,O2,3.955,3.801,4.621,9,P08,A_belahan
TE,Agem Kanan,1,Tahan,P3,-0.866,1.895,1.347,3,P08,A_belahan
TE,Agem Kanan,1,Tahan,P4,9.742,9.373,5.868,10,P08,A_belahan
TE,Agem Kanan,1,Tahan,T3,-3.945,2.925,2.676,5,P08,A_belahan
TE,Agem Kanan,1,Tahan,T4,12.552,10.19,10.693,8,P08,A_belahan
TE,Agem Kanan,1,Tahan,T5,0.026,-1.256,-1.599,7,P08,A_belahan
TE,Agem Kanan,1,Tahan,T6,1.604,4.346,0.659,6,P08,A_belahan
TE,Agem Kanan,2,Berdiri,C3,1.495,0.036,-0.838,13,P08,A_belahan
TE,Agem Kanan,2,Berdiri,C4,-4.574,-2.27,-2.952,9,P08,A_belahan
TE,Agem Kanan,2,Berdiri,F3,-1.578,1.391,0.513,12,P08,A_belahan
TE,Agem Kanan,2,Berdiri,F4,1.029,0.9,-1.017,13,P08,A_belahan
TE,Agem Kanan,2,Berdiri,F7,-0.068,2.837,0.776,11,P08,A_belahan
TE,Agem Kanan,2,Berdiri,F8,4.553,4.046,1.178,13,P08,A_belahan
TE,Agem Kanan,2,Berdiri,Fp2,3.092,1.523,1.072,13,P08,A_belahan
TE,Agem Kanan,2,Berdiri,O1,0.251,-0.597,-0.225,9,P08,A_belahan
TE,Agem Kanan,2,Berdiri,O2,3.236,2.242,0.287,13,P08,A_belahan
TE,Agem Kanan,2,Berdiri,P3,-2.678,-3.697,-1.754,13,P08,A_belahan
TE,Agem Kanan,2,Berdiri,P4,0.204,0.846,-1.327,10,P08,A_belahan
TE,Agem Kanan,2,Berdiri,T3,0.078,-0.613,-1.19,9,P08,A_belahan
TE,Agem Kanan,2,Berdiri,T4,8.728,6.564,1.904,13,P08,A_belahan
TE,Agem Kanan,2,Berdiri,T5,-0.469,-0.177,-2.718,13,P08,A_belahan
TE,Agem Kanan,2,Berdiri,T6,-1.009,-0.875,-2.891,13,P08,A_belahan
TE,Agem Kanan,2,Gerak,F3,3.531,6.122,7.112,1,P08,A_belahan
TE,Agem Kanan,2,Gerak,F7,0.4,-1.428,-3.258,2,P08,A_belahan
TE,Agem Kanan,2,Gerak,F8,-3.63,-1.36,-4.588,2,P08,A_belahan
TE,Agem Kanan,2,Gerak,Fp1,0.899,5.029,-0.137,2,P08,A_belahan
TE,Agem Kanan,2,Gerak,Fp2,-2.617,2.182,-3.268,2,P08,A_belahan
TE,Agem Kanan,2,Gerak,O1,-0.92,4.029,-0.004,2,P08,A_belahan
TE,Agem Kanan,2,Gerak,T3,-0.233,0.562,-0.546,2,P08,A_belahan
TE,Agem Kanan,2,Gerak,T4,2.503,6.354,-0.159,2,P08,A_belahan
TE,Agem Kanan,2,Naik,F8,14.208,7.563,7.319,1,P08,A_belahan
TE,Agem Kanan,2,Naik,Fp1,3.2,-0.58,0.914,1,P08,A_belahan
TE,Agem Kanan,2,Naik,Fp2,-1.579,2.4,0.017,2,P08,A_belahan
TE,Agem Kanan,2,Naik,O1,4.501,1.331,2.488,1,P08,A_belahan
TE,Agem Kanan,2,Naik,T4,9.271,5.316,2.351,1,P08,A_belahan
