participant_id,kind,task,rep,phase,t0,channel,ptp_uv,flat_frac,clipping,label
P08,gerak,NGEED,2.0,TAHAN,27.89,T3,47.0,0.4,False,datar
P08,gerak,NGEED,2.0,TAHAN,27.89,T5,39.2,0.19,False,datar
P08,gerak,NGEED,2.0,TAHAN,27.89,Fp2,83.7,0.0,False,ok
P08,gerak,NGEED,2.0,TAHAN,27.89,F4,41.4,0.0,False,ok
P08,gerak,NGEED,2.0,TAHAN,27.89,C4,52.6,0.0,False,ok
P08,gerak,NGEED,2.0,TAHAN,27.89,P4,49.8,0.0,False,ok
P08,gerak,NGEED,2.0,TAHAN,27.89,O2,38.1,0.0,False,ok
P08,gerak,NGEED,2.0,TAHAN,27.89,F8,93.7,0.0,False,ok
P08,gerak,NGEED,2.0,TAHAN,27.89,T4,105.2,0.0,False,tinggi
P08,gerak,NGEED,2.0,TAHAN,27.89,T6,35.0,0.0,False,ok
P08,gerak,NGEED,2.0,TAHAN,28.89,Fp1,199.7,0.0,False,ekstrem
P08,gerak,NGEED,2.0,TAHAN,28.89,F3,7.1,0.8,False,datar
P08,gerak,NGEED,2.0,TAHAN,28.89,C3,0.1,1.0,False,datar
P08,gerak,NGEED,2.0,TAHAN,28.89,P3,0.1,1.0,False,datar
P08,gerak,NGEED,2.0,TAHAN,28.89,O1,110.3,0.0,False,tinggi
P08,gerak,NGEED,2.0,TAHAN,28.89,F7,71.7,0.0,False,ok
P08,gerak,NGEED,2.0,TAHAN,28.89,T3,74.3,0.0,False,ok
P08,gerak,NGEED,2.0,TAHAN,28.89,T5,0.9,1.0,False,datar
P08,gerak,NGEED,2.0,TAHAN,28.89,Fp2,86.3,0.0,False,ok
P08,gerak,NGEED,2.0,TAHAN,28.89,F4,3.4,0.99,False,datar
P08,gerak,NGEED,2.0,TAHAN,28.89,C4,27.9,0.19,False,datar
P08,gerak,NGEED,2.0,TAHAN,28.89,P4,19.2,0.59,False,datar
P08,gerak,NGEED,2.0,TAHAN,28.89,O2,13.4,0.79,False,datar
P08,gerak,NGEED,2.0,TAHAN,28.89,F8,56.5,0.0,False,ok
P08,gerak,NGEED,2.0,TAHAN,28.89,T4,42.5,0.0,False,ok
P08,gerak,NGEED,2.0,TAHAN,28.89,T6,9.0,0.79,False,datar
P08,gerak,NGEED,2.0,NAIK,29.63,Fp1,259.3,0.0,False,ekstrem
P08,gerak,NGEED,2.0,NAIK,29.63,F3,63.1,0.47,False,datar
P08,gerak,NGEED,2.0,NAIK,29.63,C3,15.6,0.67,False,datar
P08,gerak,NGEED,2.0,NAIK,29.63,P3,1.0,1.0,False,datar
P08,gerak,NGEED,2.0,NAIK,29.63,O1,192.5,0.0,False,ekstrem
P08,gerak,NGEED,2.0,NAIK,29.63,F7,136.2,0.0,False,tinggi
P08,gerak,NGEED,2.0,NAIK,29.63,T3,139.7,0.0,False,tinggi
P08,gerak,NGEED,2.0,NAIK,29.63,T5,0.1,1.0,False,datar
P08,gerak,NGEED,2.0,NAIK,29.63,Fp2,79.5,0.0,False,ok
P08,gerak,NGEED,2.0,NAIK,29.63,F4,0.1,1.0,False,datar
P08,gerak,NGEED,2.0,NAIK,29.63,C4,1.5,0.93,False,datar
P08,gerak,NGEED,2.0,NAIK,29.63,P4,0.4,1.0,False,datar
P08,gerak,NGEED,2.0,NAIK,29.63,O2,0.1,1.0,False,datar
P08,gerak,NGEED,2.0,NAIK,29.63,F8,19.8,0.73,False,datar
P08,gerak,NGEED,2.0,NAIK,29.63,T4,39.2,0.0,False,ok
P08,gerak,NGEED,2.0,NAIK,29.63,T6,0.1,1.0,False,datar
P08,gerak,NGEED,2.0,NAIK,30.63,Fp1,293.4,0.0,False,ekstrem
P08,gerak,NGEED,2.0,NAIK,30.63,F3,146.5,0.0,False,tinggi
P08,gerak,NGEED,2.0,NAIK,30.63,C3,99.2,0.0,False,ok
P08,gerak,NGEED,2.0,NAIK,30.63,P3,78.9,0.07,False,ok
P08,gerak,NGEED,2.0,NAIK,30.63,O1,287.8,0.0,False,ekstrem
P08,gerak,NGEED,2.0,NAIK,30.63,F7,221.1,0.0,False,ekstrem
P08,gerak,NGEED,2.0,NAIK,30.63,T3,252.3,0.0,False,ekstrem
P08,gerak,NGEED,2.0,NAIK,30.63,T5,0.1,1.0,False,datar
P08,gerak,NGEED,2.0,NAIK,30.63,Fp2,138.6,0.0,False,tinggi
P08,gerak,NGEED,2.0,NAIK,30.63,F4,2.5,1.0,False,datar
P08,gerak,NGEED,2.0,NAIK,30.63,C4,0.0,1.0,False,datar
P08,gerak,NGEED,2.0,NAIK,30.63,P4,0.0,1.0,False,datar
P08,gerak,NGEED,2.0,NAIK,30.63,O2,2.3,1.0,False,datar
P08,gerak,NGEED,2.0,NAIK,30.63,F8,16.5,0.87,False,datar
P08,gerak,NGEED,2.0,NAIK,30.63,T4,66.0,0.0,False,ok
P08,gerak,NGEED,2.0,NAIK,30.63,T6,0.2,1.0,False,datar
P08,gerak,NGEED,2.0,POST,32.33,Fp1,92.3,0.03,False,ok
P08,gerak,NGEED,2.0,POST,32.33,F3,223.8,0.0,False,ekstrem
P08,gerak,NGEED,2.0,POST,32.33,C3,190.8,0.0,False,ekstrem
P08,gerak,NGEED,2.0,POST,32.33,P3,142.3,0.0,False,tinggi
P08,gerak,NGEED,2.0,POST,32.33,O1,266.7,0.0,False,ekstrem
P08,gerak,NGEED,2.0,POST,32.33,F7,246.0,0.0,False,ekstrem
P08,gerak,NGEED,2.0,POST,32.33,T3,244.8,0.0,False,ekstrem
P08,gerak,NGEED,2.0,POST,32.33,T5,47.4,0.0,False,ok
P08,gerak,NGEED,2.0,POST,32.33,Fp2,108.2,0.0,False,tinggi
P08,gerak,NGEED,2.0,POST,32.33,F4,36.4,0.0,False,ok
P08,gerak,NGEED,2.0,POST,32.33,C4,1.6,0.97,False,datar
P08,gerak,NGEED,2.0,POST,32.33,P4,6.7,0.97,False,datar
P08,gerak,NGEED,2.0,POST,32.33,O2,37.7,0.0,False,ok
P08,gerak,NGEED,2.0,POST,32.33,F8,73.4,0.0,False,ok
P08,gerak,NGEED,2.0,POST,32.33,T4,43.6,0.0,False,ok
P08,gerak,NGEED,2.0,POST,32.33,T6,36.2,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,PRA,35.84,Fp1,155.1,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,PRA,35.84,F3,21.4,0.34,False,datar
P08,gerak,AGEM KANAN,1.0,PRA,35.84,C3,50.5,0.14,False,datar
P08,gerak,AGEM KANAN,1.0,PRA,35.84,P3,42.3,0.34,False,datar
P08,gerak,AGEM KANAN,1.0,PRA,35.84,O1,31.6,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,PRA,35.84,F7,44.2,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,PRA,35.84,T3,53.8,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,PRA,35.84,T5,42.1,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,PRA,35.84,Fp2,86.4,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,PRA,35.84,F4,28.6,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,PRA,35.84,C4,48.0,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,PRA,35.84,P4,36.8,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,PRA,35.84,O2,26.7,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,PRA,35.84,F8,79.1,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,PRA,35.84,T4,34.1,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,PRA,35.84,T6,26.7,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,PRA,36.84,Fp1,151.9,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,PRA,36.84,F3,4.3,1.0,False,datar
P08,gerak,AGEM KANAN,1.0,PRA,36.84,C3,0.5,1.0,False,datar
P08,gerak,AGEM KANAN,1.0,PRA,36.84,P3,0.3,1.0,False,datar
P08,gerak,AGEM KANAN,1.0,PRA,36.84,O1,53.3,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,PRA,36.84,F7,61.8,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,PRA,36.84,T3,78.0,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,PRA,36.84,T5,24.6,0.34,False,datar
P08,gerak,AGEM KANAN,1.0,PRA,36.84,Fp2,72.2,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,PRA,36.84,F4,15.3,0.34,False,datar
P08,gerak,AGEM KANAN,1.0,PRA,36.84,C4,30.7,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,PRA,36.84,P4,26.7,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,PRA,36.84,O2,14.5,0.34,False,datar
P08,gerak,AGEM KANAN,1.0,PRA,36.84,F8,60.0,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,PRA,36.84,T4,37.4,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,PRA,36.84,T6,13.5,0.34,False,datar
P08,gerak,AGEM KANAN,1.0,TURUN,37.84,Fp1,174.3,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TURUN,37.84,F3,69.0,0.06,False,ok
P08,gerak,AGEM KANAN,1.0,TURUN,37.84,C3,4.4,0.86,False,datar
P08,gerak,AGEM KANAN,1.0,TURUN,37.84,P3,1.6,1.0,False,datar
P08,gerak,AGEM KANAN,1.0,TURUN,37.84,O1,182.2,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TURUN,37.84,F7,158.2,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TURUN,37.84,T3,175.3,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TURUN,37.84,T5,0.2,1.0,False,datar
P08,gerak,AGEM KANAN,1.0,TURUN,37.84,Fp2,73.2,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,TURUN,37.84,F4,0.2,1.0,False,datar
P08,gerak,AGEM KANAN,1.0,TURUN,37.84,C4,18.2,0.74,False,datar
P08,gerak,AGEM KANAN,1.0,TURUN,37.84,P4,5.9,0.94,False,datar
P08,gerak,AGEM KANAN,1.0,TURUN,37.84,O2,1.1,1.0,False,datar
P08,gerak,AGEM KANAN,1.0,TURUN,37.84,F8,62.2,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,TURUN,37.84,T4,36.5,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,TURUN,37.84,T6,0.4,1.0,False,datar
P08,gerak,AGEM KANAN,1.0,TURUN,38.84,Fp1,340.9,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TURUN,38.84,F3,241.3,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TURUN,38.84,C3,121.3,0.0,False,tinggi
P08,gerak,AGEM KANAN,1.0,TURUN,38.84,P3,90.1,0.06,False,ok
P08,gerak,AGEM KANAN,1.0,TURUN,38.84,O1,440.3,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TURUN,38.84,F7,286.8,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TURUN,38.84,T3,339.6,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TURUN,38.84,T5,0.1,1.0,False,datar
P08,gerak,AGEM KANAN,1.0,TURUN,38.84,Fp2,359.9,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TURUN,38.84,F4,29.4,0.66,False,datar
P08,gerak,AGEM KANAN,1.0,TURUN,38.84,C4,0.1,1.0,False,datar
P08,gerak,AGEM KANAN,1.0,TURUN,38.84,P4,0.0,1.0,False,datar
P08,gerak,AGEM KANAN,1.0,TURUN,38.84,O2,188.8,0.06,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TURUN,38.84,F8,144.4,0.0,False,tinggi
P08,gerak,AGEM KANAN,1.0,TURUN,38.84,T4,315.4,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TURUN,38.84,T6,225.1,0.26,False,datar
P08,gerak,AGEM KANAN,1.0,TURUN,39.84,Fp1,220.4,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TURUN,39.84,F3,183.7,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TURUN,39.84,C3,182.6,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TURUN,39.84,P3,130.0,0.0,False,tinggi
P08,gerak,AGEM KANAN,1.0,TURUN,39.84,O1,300.5,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TURUN,39.84,F7,185.0,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TURUN,39.84,T3,240.1,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TURUN,39.84,T5,3.0,0.86,False,datar
P08,gerak,AGEM KANAN,1.0,TURUN,39.84,Fp2,272.4,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TURUN,39.84,F4,165.0,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TURUN,39.84,C4,4.1,1.0,False,datar
P08,gerak,AGEM KANAN,1.0,TURUN,39.84,P4,2.9,1.0,False,datar
P08,gerak,AGEM KANAN,1.0,TURUN,39.84,O2,90.9,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,TURUN,39.84,F8,167.7,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TURUN,39.84,T4,396.7,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TURUN,39.84,T6,322.1,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,40.36,Fp1,183.4,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,40.36,F3,237.0,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,40.36,C3,238.0,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,40.36,P3,192.0,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,40.36,O1,274.6,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,40.36,F7,259.2,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,40.36,T3,259.3,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,40.36,T5,73.6,0.34,False,datar
P08,gerak,AGEM KANAN,1.0,TAHAN,40.36,Fp2,612.9,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,40.36,F4,133.7,0.0,False,tinggi
P08,gerak,AGEM KANAN,1.0,TAHAN,40.36,C4,1.4,1.0,False,datar
P08,gerak,AGEM KANAN,1.0,TAHAN,40.36,P4,1.2,1.0,False,datar
P08,gerak,AGEM KANAN,1.0,TAHAN,40.36,O2,108.7,0.0,False,tinggi
P08,gerak,AGEM KANAN,1.0,TAHAN,40.36,F8,179.5,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,40.36,T4,188.5,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,40.36,T6,468.1,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,41.36,Fp1,176.4,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,41.36,F3,286.2,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,41.36,C3,266.4,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,41.36,P3,204.1,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,41.36,O1,245.4,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,41.36,F7,272.6,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,41.36,T3,266.0,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,41.36,T5,106.6,0.0,False,tinggi
P08,gerak,AGEM KANAN,1.0,TAHAN,41.36,Fp2,768.6,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,41.36,F4,503.8,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,41.36,C4,585.0,0.14,False,datar
P08,gerak,AGEM KANAN,1.0,TAHAN,41.36,P4,598.3,0.14,False,datar
P08,gerak,AGEM KANAN,1.0,TAHAN,41.36,O2,580.7,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,41.36,F8,612.0,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,41.36,T4,635.9,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,41.36,T6,593.7,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,42.36,Fp1,76.8,0.4,False,datar
P08,gerak,AGEM KANAN,1.0,TAHAN,42.36,F3,159.3,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,42.36,C3,177.1,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,42.36,P3,153.2,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,42.36,O1,112.6,0.0,False,tinggi
P08,gerak,AGEM KANAN,1.0,TAHAN,42.36,F7,168.6,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,42.36,T3,140.6,0.0,False,tinggi
P08,gerak,AGEM KANAN,1.0,TAHAN,42.36,T5,59.8,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,TAHAN,42.36,Fp2,636.4,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,42.36,F4,313.1,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,42.36,C4,247.4,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,42.36,P4,271.9,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,42.36,O2,301.7,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,42.36,F8,344.6,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,42.36,T4,348.5,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,42.36,T6,443.9,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,43.36,Fp1,79.7,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,TAHAN,43.36,F3,62.9,0.26,False,datar
P08,gerak,AGEM KANAN,1.0,TAHAN,43.36,C3,94.6,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,TAHAN,43.36,P3,78.4,0.06,False,ok
P08,gerak,AGEM KANAN,1.0,TAHAN,43.36,O1,64.9,0.26,False,datar
P08,gerak,AGEM KANAN,1.0,TAHAN,43.36,F7,71.9,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,TAHAN,43.36,T3,60.2,0.06,False,ok
P08,gerak,AGEM KANAN,1.0,TAHAN,43.36,T5,69.9,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,TAHAN,43.36,Fp2,451.7,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,43.36,F4,266.6,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,43.36,C4,326.7,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,43.36,P4,353.2,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,43.36,O2,372.4,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,43.36,F8,377.3,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,43.36,T4,339.2,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,43.36,T6,430.2,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,44.36,Fp1,221.5,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,TAHAN,44.36,F3,21.8,1.0,False,datar
P08,gerak,AGEM KANAN,1.0,TAHAN,44.36,C3,21.1,0.46,False,datar
P08,gerak,AGEM KANAN,1.0,TAHAN,44.36,P3,4.1,1.0,False,datar
P08,gerak,AGEM KANAN,1.0,TAHAN,44.36,O1,87.5,0.14,False,datar
P08,gerak,AGEM KANAN,1.0,TAHAN,44.36,F7,74.6,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,TAHAN,44.36,T3,61.3,0.34,False,datar
P08,gerak,AGEM KANAN,1.0,TAHAN,44.36,T5,33.3,0.26,False,datar
P08,gerak,AGEM KANAN,1.0,TAHAN,44.36,Fp2,74.5,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,TAHAN,44.36,F4,25.2,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,TAHAN,44.36,C4,63.1,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,TAHAN,44.36,P4,40.3,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,TAHAN,44.36,O2,29.8,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,TAHAN,44.36,F8,99.3,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,TAHAN,44.36,T4,83.3,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,TAHAN,44.36,T6,35.1,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,NAIK,45.51,Fp1,268.7,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,NAIK,45.51,F3,2.9,1.0,False,datar
P08,gerak,AGEM KANAN,1.0,NAIK,45.51,C3,1.4,1.0,False,datar
P08,gerak,AGEM KANAN,1.0,NAIK,45.51,P3,0.7,1.0,False,datar
P08,gerak,AGEM KANAN,1.0,NAIK,45.51,O1,157.9,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,NAIK,45.51,F7,111.8,0.0,False,tinggi
P08,gerak,AGEM KANAN,1.0,NAIK,45.51,T3,101.5,0.0,False,tinggi
P08,gerak,AGEM KANAN,1.0,NAIK,45.51,T5,0.6,1.0,False,datar
P08,gerak,AGEM KANAN,1.0,NAIK,45.51,Fp2,343.1,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,NAIK,45.51,F4,111.3,0.41,False,datar
P08,gerak,AGEM KANAN,1.0,NAIK,45.51,C4,53.3,0.61,False,datar
P08,gerak,AGEM KANAN,1.0,NAIK,45.51,P4,70.2,0.61,False,datar
P08,gerak,AGEM KANAN,1.0,NAIK,45.51,O2,111.5,0.61,False,datar
P08,gerak,AGEM KANAN,1.0,NAIK,45.51,F8,241.8,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,NAIK,45.51,T4,317.6,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,NAIK,45.51,T6,83.7,0.41,False,datar
P08,gerak,AGEM KANAN,1.0,NAIK,46.51,Fp1,323.7,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,NAIK,46.51,F3,250.3,0.19,False,datar
P08,gerak,AGEM KANAN,1.0,NAIK,46.51,C3,132.5,0.19,False,datar
P08,gerak,AGEM KANAN,1.0,NAIK,46.51,P3,99.1,0.39,False,datar
P08,gerak,AGEM KANAN,1.0,NAIK,46.51,O1,316.7,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,NAIK,46.51,F7,288.7,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,NAIK,46.51,T3,359.4,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,NAIK,46.51,T5,7.2,0.79,False,datar
P08,gerak,AGEM KANAN,1.0,NAIK,46.51,Fp2,400.8,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,NAIK,46.51,F4,72.9,0.59,False,datar
P08,gerak,AGEM KANAN,1.0,NAIK,46.51,C4,2.4,1.0,False,datar
P08,gerak,AGEM KANAN,1.0,NAIK,46.51,P4,38.6,0.99,False,datar
P08,gerak,AGEM KANAN,1.0,NAIK,46.51,O2,85.5,0.59,False,datar
P08,gerak,AGEM KANAN,1.0,NAIK,46.51,F8,245.9,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,NAIK,46.51,T4,494.4,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,NAIK,46.51,T6,589.3,0.19,False,datar
P08,gerak,AGEM KANAN,1.0,POST,48.31,Fp1,130.3,0.21,False,datar
P08,gerak,AGEM KANAN,1.0,POST,48.31,F3,259.0,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,POST,48.31,C3,196.7,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,POST,48.31,P3,166.5,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,POST,48.31,O1,380.3,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,POST,48.31,F7,283.3,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,POST,48.31,T3,300.4,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,POST,48.31,T5,54.5,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,POST,48.31,Fp2,245.8,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,POST,48.31,F4,68.7,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,POST,48.31,C4,20.4,0.79,False,datar
P08,gerak,AGEM KANAN,1.0,POST,48.31,P4,22.4,0.79,False,datar
P08,gerak,AGEM KANAN,1.0,POST,48.31,O2,105.5,0.0,False,tinggi
P08,gerak,AGEM KANAN,1.0,POST,48.31,F8,91.8,0.0,False,ok
P08,gerak,AGEM KANAN,1.0,POST,48.31,T4,166.7,0.0,False,ekstrem
P08,gerak,AGEM KANAN,1.0,POST,48.31,T6,119.8,0.0,False,tinggi
P08,gerak,AGEM KANAN,2.0,PRA,51.88,Fp1,122.5,0.0,False,tinggi
P08,gerak,AGEM KANAN,2.0,PRA,51.88,F3,0.3,1.0,False,datar
P08,gerak,AGEM KANAN,2.0,PRA,51.88,C3,11.4,0.78,False,datar
P08,gerak,AGEM KANAN,2.0,PRA,51.88,P3,9.8,0.78,False,datar
P08,gerak,AGEM KANAN,2.0,PRA,51.88,O1,0.5,1.0,False,datar
P08,gerak,AGEM KANAN,2.0,PRA,51.88,F7,8.5,1.0,False,datar
P08,gerak,AGEM KANAN,2.0,PRA,51.88,T3,1.0,1.0,False,datar
P08,gerak,AGEM KANAN,2.0,PRA,51.88,T5,35.4,0.0,False,ok
P08,gerak,AGEM KANAN,2.0,PRA,51.88,Fp2,63.8,0.0,False,ok
P08,gerak,AGEM KANAN,2.0,PRA,51.88,F4,22.4,0.0,False,ok
P08,gerak,AGEM KANAN,2.0,PRA,51.88,C4,41.3,0.0,False,ok
P08,gerak,AGEM KANAN,2.0,PRA,51.88,P4,32.1,0.0,False,ok
P08,gerak,AGEM KANAN,2.0,PRA,51.88,O2,23.3,0.0,False,ok
P08,gerak,AGEM KANAN,2.0,PRA,51.88,F8,71.0,0.0,False,ok
P08,gerak,AGEM KANAN,2.0,PRA,51.88,T4,75.5,0.0,False,ok
P08,gerak,AGEM KANAN,2.0,PRA,51.88,T6,41.5,0.0,False,ok
P08,gerak,AGEM KANAN,2.0,PRA,52.88,Fp1,107.4,0.0,False,tinggi
P08,gerak,AGEM KANAN,2.0,PRA,52.88,F3,40.6,0.82,False,datar
P08,gerak,AGEM KANAN,2.0,PRA,52.88,C3,15.3,1.0,False,datar
P08,gerak,AGEM KANAN,2.0,PRA,52.88,P3,0.1,1.0,False,datar
P08,gerak,AGEM KANAN,2.0,PRA,52.88,O1,75.5,0.22,False,datar
P08,gerak,AGEM KANAN,2.0,PRA,52.88,F7,83.1,0.22,False,datar
P08,gerak,AGEM KANAN,2.0,PRA,52.88,T3,85.5,0.22,False,datar
P08,gerak,AGEM KANAN,2.0,PRA,52.88,T5,14.3,0.78,False,datar
P08,gerak,AGEM KANAN,2.0,PRA,52.88,Fp2,55.8,0.0,False,ok
