metode,gerakan,rep,fase,kanal,theta_db,mu_db,beta_db,n_potongan,participant_id,varian
TE,Agem Kiri,3,Berdiri,Fp2,7.132,3.883,3.196,13,P31,A3_median
TE,Agem Kiri,3,Berdiri,O1,-1.527,-2.29,-3.098,13,P31,A3_median
TE,Agem Kiri,3,Berdiri,O2,4.319,0.99,0.514,13,P31,A3_median
TE,Agem Kiri,3,Berdiri,P3,3.711,2.717,2.244,10,P31,A3_median
TE,Agem Kiri,3,Berdiri,P4,6.005,7.498,5.471,13,P31,A3_median
TE,Agem Kiri,3,Berdiri,T3,3.769,2.319,-0.46,6,P31,A3_median
TE,Agem Kiri,3,Berdiri,T4,11.884,8.338,10.92,4,P31,A3_median
TE,Agem Kiri,3,Berdiri,T5,-2.52,-3.81,-3.341,13,P31,A3_median
TE,Agem Kiri,3,Berdiri,T6,10.037,8.145,9.823,10,P31,A3_median
TE,Agem Kiri,3,Gerak,C3,10.54,9.369,1.873,3,P31,A3_median
TE,Agem Kiri,3,Gerak,C4,0.861,4.68,3.958,1,P31,A3_median
TE,Agem Kiri,3,Gerak,F3,3.911,-1.665,0.88,3,P31,A3_median
TE,Agem Kiri,3,Gerak,F4,5.84,6.182,5.505,3,P31,A3_median
TE,Agem Kiri,3,Gerak,F8,-0.043,2.635,0.343,1,P31,A3_median
TE,Agem Kiri,3,Gerak,Fp2,12.649,13.302,8.996,1,P31,A3_median
TE,Agem Kiri,3,Gerak,O1,1.323,2.343,0.318,3,P31,A3_median
TE,Agem Kiri,3,Gerak,P3,1.336,2.137,-0.449,3,P31,A3_median
TE,Agem Kiri,3,Gerak,T3,8.273,5.047,0.934,3,P31,A3_median
TE,Agem Kiri,3,Gerak,T5,1.595,2.152,1.256,3,P31,A3_median
TE,Agem Kiri,3,Naik,C3,1.076,4.509,5.73,2,P31,A3_median
TE,Agem Kiri,3,Naik,F3,-7.505,-0.805,-1.642,1,P31,A3_median
TE,Agem Kiri,3,Naik,F4,-6.843,-8.22,-8.538,1,P31,A3_median
TE,Agem Kiri,3,Naik,F8,-11.685,-13.308,-15.124,1,P31,A3_median
TE,Agem Kiri,3,Naik,Fp2,-0.348,-2.12,-10.444,1,P31,A3_median
TE,Agem Kiri,3,Naik,P3,-3.799,0.315,-1.385,2,P31,A3_median
TE,Agem Kiri,3,Naik,P4,0.432,0.777,-2.991,1,P31,A3_median
TE,Agem Kiri,3,Naik,T3,-4.556,-6.972,-3.665,2,P31,A3_median
TE,Agem Kiri,3,Tahan,C3,0.566,6.048,5.369,1,P31,A3_median
TE,Agem Kiri,3,Tahan,C4,2.496,-0.335,-0.502,4,P31,A3_median
TE,Agem Kiri,3,Tahan,F4,7.689,3.927,8.459,1,P31,A3_median
TE,Agem Kiri,3,Tahan,F8,-2.093,-8.027,-7.719,2,P31,A3_median
TE,Agem Kiri,3,Tahan,Fp2,2.762,0.503,1.099,2,P31,A3_median
TE,Agem Kiri,3,Tahan,P3,-2.71,1.124,-1.645,1,P31,A3_median
TE,Agem Kiri,3,Tahan,P4,5.208,10.24,5.197,2,P31,A3_median
TE,Agem Kiri,3,Tahan,T3,-4.668,-7.412,-7.3,1,P31,A3_median
TE,Agem Kiri,3,Tahan,T4,3.018,6.489,11.152,1,P31,A3_median
TE,Agem Kiri,3,Tahan,T6,7.351,9.399,7.23,2,P31,A3_median
TE,Agem Kiri,4,Berdiri,C3,11.09,4.125,3.396,11,P31,A3_median
TE,Agem Kiri,4,Berdiri,C4,5.012,-2.358,-1.498,4,P31,A3_median
TE,Agem Kiri,4,Berdiri,F3,7.61,5.131,0.381,10,P31,A3_median
TE,Agem Kiri,4,Berdiri,F4,7.522,2.024,2.07,7,P31,A3_median
TE,Agem Kiri,4,Berdiri,F7,1.118,2.835,1.939,13,P31,A3_median
TE,Agem Kiri,4,Berdiri,F8,1.048,-3.76,-1.294,4,P31,A3_median
TE,Agem Kiri,4,Berdiri,Fp1,1.404,-0.949,-1.593,13,P31,A3_median
TE,Agem Kiri,4,Berdiri,Fp2,8.187,10.811,7.923,10,P31,A3_median
TE,Agem Kiri,4,Berdiri,O1,-1.079,-6.183,-4.859,13,P31,A3_median
TE,Agem Kiri,4,Berdiri,O2,9.103,4.992,4.65,6,P31,A3_median
TE,Agem Kiri,4,Berdiri,P4,5.139,6.868,6.929,2,P31,A3_median
TE,Agem Kiri,4,Berdiri,T3,9.452,4.0,5.08,7,P31,A3_median
TE,Agem Kiri,4,Berdiri,T4,18.004,14.972,12.077,1,P31,A3_median
TE,Agem Kiri,4,Berdiri,T5,3.452,0.951,-1.52,12,P31,A3_median
TE,Agem Kiri,4,Berdiri,T6,8.596,8.39,5.33,2,P31,A3_median
TE,Agem Kiri,4,Gerak,C3,-1.121,-6.929,-3.425,2,P31,A3_median
TE,Agem Kiri,4,Gerak,C4,-2.869,-1.614,-1.53,1,P31,A3_median
TE,Agem Kiri,4,Gerak,F4,1.328,2.308,0.326,1,P31,A3_median
TE,Agem Kiri,4,Gerak,F7,4.452,1.684,3.186,2,P31,A3_median
TE,Agem Kiri,4,Gerak,F8,-1.923,-0.547,-7.514,1,P31,A3_median
TE,Agem Kiri,4,Gerak,Fp1,-0.922,-2.9,1.515,2,P31,A3_median
TE,Agem Kiri,4,Gerak,Fp2,8.207,7.499,6.883,2,P31,A3_median
TE,Agem Kiri,4,Gerak,O1,-3.53,-4.251,-3.784,2,P31,A3_median
TE,Agem Kiri,4,Gerak,P4,3.559,6.961,4.88,1,P31,A3_median
TE,Agem Kiri,4,Gerak,T5,-3.541,-5.474,-5.492,2,P31,A3_median
TE,Agem Kiri,4,Naik,C3,6.576,5.114,8.639,2,P31,A3_median
TE,Agem Kiri,4,Naik,F3,0.102,-2.182,-0.518,2,P31,A3_median
TE,Agem Kiri,4,Naik,F4,3.62,3.471,-0.089,2,P31,A3_median
TE,Agem Kiri,4,Naik,F8,2.76,-1.653,-0.621,2,P31,A3_median
TE,Agem Kiri,4,Naik,P3,2.758,1.264,1.076,2,P31,A3_median
TE,Agem Kiri,4,Naik,T3,6.991,-3.256,-1.677,2,P31,A3_median
TE,Agem Kiri,4,Naik,T4,4.355,5.216,4.214,2,P31,A3_median
TE,Agem Kiri,4,Tahan,C3,7.189,5.594,8.064,7,P31,A3_median
TE,Agem Kiri,4,Tahan,C4,2.53,-1.717,-0.636,1,P31,A3_median
TE,Agem Kiri,4,Tahan,F3,-0.007,-3.564,-1.727,7,P31,A3_median
TE,Agem Kiri,4,Tahan,F4,-0.626,-0.765,-0.131,1,P31,A3_median
TE,Agem Kiri,4,Tahan,P3,-0.359,-0.404,-0.292,7,P31,A3_median
TE,Agem Kiri,4,Tahan,T3,0.115,-5.091,-1.351,7,P31,A3_median
TE,Agem Kiri,4,Tahan,T4,8.906,8.411,11.401,1,P31,A3_median
TE,Agem Kiri,4,Tahan,T6,10.494,7.45,10.982,1,P31,A3_median
TE,Ngeed,3,Berdiri,C3,9.821,10.409,6.049,16,P31,A3_median
TE,Ngeed,3,Berdiri,C4,5.212,-0.038,-0.843,12,P31,A3_median
TE,Ngeed,3,Berdiri,F3,-3.637,-1.135,-0.753,15,P31,A3_median
TE,Ngeed,3,Berdiri,F4,3.975,0.402,-0.883,16,P31,A3_median
TE,Ngeed,3,Berdiri,F7,2.307,0.345,1.315,16,P31,A3_median
TE,Ngeed,3,Berdiri,F8,0.842,-3.88,-0.406,6,P31,A3_median
TE,Ngeed,3,Berdiri,Fp1,-1.318,-1.347,-0.574,16,P31,A3_median
TE,Ngeed,3,Berdiri,Fp2,10.431,4.753,5.097,16,P31,A3_median
TE,Ngeed,3,Berdiri,O1,-3.125,-3.666,-3.545,16,P31,A3_median
TE,Ngeed,3,Berdiri,O2,8.127,0.484,2.48,11,P31,A3_median
TE,Ngeed,3,Berdiri,P3,1.431,-1.356,-3.21,12,P31,A3_median
TE,Ngeed,3,Berdiri,P4,9.547,7.734,7.821,9,P31,A3_median
TE,Ngeed,3,Berdiri,T3,6.121,1.34,-0.241,16,P31,A3_median
TE,Ngeed,3,Berdiri,T4,12.018,4.733,9.755,1,P31,A3_median
TE,Ngeed,3,Berdiri,T5,-2.138,-5.439,-2.852,16,P31,A3_median
TE,Ngeed,3,Berdiri,T6,15.84,9.791,8.073,9,P31,A3_median
TE,Ngeed,3,Gerak,C3,12.47,3.031,3.043,2,P31,A3_median
TE,Ngeed,3,Gerak,C4,3.707,-0.58,-1.444,2,P31,A3_median
TE,Ngeed,3,Gerak,F4,6.32,-3.864,-4.066,2,P31,A3_median
TE,Ngeed,3,Gerak,F7,3.174,2.057,0.123,2,P31,A3_median
TE,Ngeed,3,Gerak,Fp1,0.418,-0.818,0.195,2,P31,A3_median
TE,Ngeed,3,Gerak,Fp2,10.199,2.712,5.826,2,P31,A3_median
TE,Ngeed,3,Gerak,O1,1.667,-4.485,-3.459,2,P31,A3_median
TE,Ngeed,3,Gerak,O2,7.74,1.99,3.226,2,P31,A3_median
TE,Ngeed,3,Gerak,P4,6.663,5.051,8.884,2,P31,A3_median
TE,Ngeed,3,Gerak,T3,-1.655,-2.949,-3.167,2,P31,A3_median
TE,Ngeed,3,Gerak,T4,16.152,4.883,6.51,2,P31,A3_median
TE,Ngeed,3,Gerak,T5,-0.145,-4.586,-4.959,2,P31,A3_median
TE,Ngeed,3,Gerak,T6,6.695,4.41,1.781,2,P31,A3_median
TE,Ngeed,3,Naik,F3,0.802,1.592,1.231,2,P31,A3_median
TE,Ngeed,3,Naik,F7,7.07,5.704,6.49,2,P31,A3_median
TE,Ngeed,3,Naik,Fp1,6.081,0.621,1.327,2,P31,A3_median
TE,Ngeed,3,Naik,Fp2,12.632,7.52,9.472,1,P31,A3_median
TE,Ngeed,3,Naik,O1,-2.011,1.177,1.233,2,P31,A3_median
TE,Ngeed,3,Naik,P3,-3.896,4.925,0.799,2,P31,A3_median
TE,Ngeed,3,Naik,T3,8.225,4.985,6.477,2,P31,A3_median
TE,Ngeed,3,Naik,T5,-0.564,3.105,2.712,2,P31,A3_median
TE,Ngeed,3,Tahan,C3,7.071,3.265,1.188,4,P31,A3_median
TE,Ngeed,3,Tahan,F3,-2.758,0.907,0.426,4,P31,A3_median
TE,Ngeed,3,Tahan,F4,5.148,3.05,2.886,3,P31,A3_median
TE,Ngeed,3,Tahan,F7,2.477,0.4,2.469,4,P31,A3_median
TE,Ngeed,3,Tahan,F8,2.739,-0.955,2.43,1,P31,A3_median
TE,Ngeed,3,Tahan,Fp1,-6.456,-5.192,1.197,4,P31,A3_median
TE,Ngeed,3,Tahan,Fp2,6.964,6.173,4.689,2,P31,A3_median
TE,Ngeed,3,Tahan,O1,-1.374,-0.634,-1.288,4,P31,A3_median
TE,Ngeed,3,Tahan,O2,6.864,3.353,1.775,2,P31,A3_median
TE,Ngeed,3,Tahan,T3,11.073,10.531,6.854,4,P31,A3_median
TE,Ngeed,3,Tahan,T5,-2.175,-2.376,-1.623,4,P31,A3_median
TE,Ngeed,4,Berdiri,C3,3.509,3.421,3.895,4,P31,A3_median
TE,Ngeed,4,Berdiri,C4,1.377,0.052,-2.431,11,P31,A3_median
TE,Ngeed,4,Berdiri,F3,-1.732,-3.15,-4.014,3,P31,A3_median
TE,Ngeed,4,Berdiri,F8,-5.177,-4.852,-8.209,1,P31,A3_median
TE,Ngeed,4,Berdiri,P3,-6.565,-3.501,-3.129,4,P31,A3_median
TE,Ngeed,4,Berdiri,T3,-6.013,-6.461,-5.632,4,P31,A3_median
TE,Ngeed,4,Berdiri,T4,7.065,3.772,8.323,7,P31,A3_median
TE,Ngeed,4,Berdiri,T6,7.391,5.518,5.322,12,P31,A3_median
TE,Ngeed,4,Gerak,C3,12.558,9.905,6.718,2,P31,A3_median
TE,Ngeed,4,Gerak,C4,4.666,0.501,-1.341,2,P31,A3_median
TE,Ngeed,4,Gerak,F4,2.109,0.163,0.775,2,P31,A3_median
TE,Ngeed,4,Gerak,F7,-1.51,3.174,-1.149,2,P31,A3_median
TE,Ngeed,4,Gerak,F8,1.87,1.526,-3.637,2,P31,A3_median
TE,Ngeed,4,Gerak,Fp1,-1.869,0.363,0.148,2,P31,A3_median
TE,Ngeed,4,Gerak,Fp2,9.164,9.553,4.418,2,P31,A3_median
TE,Ngeed,4,Gerak,O1,-3.614,-3.898,-2.315,1,P31,A3_median
TE,Ngeed,4,Gerak,O2,3.904,6.397,2.575,2,P31,A3_median
TE,Ngeed,4,Gerak,P4,13.592,8.206,10.773,2,P31,A3_median
TE,Ngeed,4,Gerak,T3,-1.844,-0.474,-0.84,1,P31,A3_median
TE,Ngeed,4,Gerak,T5,-1.658,-3.678,-1.069,2,P31,A3_median
TE,Ngeed,4,Naik,C3,6.18,1.543,4.933,2,P31,A3_median
TE,Ngeed,4,Naik,C4,7.468,2.873,5.067,2,P31,A3_median
TE,Ngeed,4,Naik,F4,6.34,0.846,-0.584,2,P31,A3_median
TE,Ngeed,4,Naik,F7,-4.993,-7.982,-7.679,2,P31,A3_median
TE,Ngeed,4,Naik,Fp1,-3.479,-5.762,-6.88,2,P31,A3_median
TE,Ngeed,4,Naik,Fp2,11.333,10.852,8.359,2,P31,A3_median
TE,Ngeed,4,Naik,O2,1.045,2.675,7.792,2,P31,A3_median
TE,Ngeed,4,Tahan,C3,-2.494,-1.281,-1.939,5,P31,A3_median
TE,Ngeed,4,Tahan,C4,2.15,0.017,0.254,1,P31,A3_median
TE,Ngeed,4,Tahan,F4,3.939,3.512,1.121,1,P31,A3_median
TE,Ngeed,4,Tahan,F7,3.271,3.782,2.335,5,P31,A3_median
TE,Ngeed,4,Tahan,Fp1,0.176,1.049,-0.537,5,P31,A3_median
TE,Ngeed,4,Tahan,Fp2,9.316,8.894,6.904,2,P31,A3_median
TE,Ngeed,4,Tahan,O1,-6.31,-4.539,-5.056,5,P31,A3_median
TE,Ngeed,4,Tahan,O2,-0.134,0.016,-0.32,1,P31,A3_median
TE,Ngeed,4,Tahan,P4,8.693,12.616,10.007,1,P31,A3_median
TE,Ngeed,4,Tahan,T3,2.516,0.641,-0.017,2,P31,A3_median
TE,Ngeed,4,Tahan,T5,-13.38,-11.982,-9.732,2,P31,A3_median
TE,Agem Kanan,1,Berdiri,C3,3.706,0.614,0.374,11,P31,A4_robust_int
TE,Agem Kanan,1,Berdiri,C4,0.387,2.143,3.637,2,P31,A4_robust_int
TE,Agem Kanan,1,Berdiri,F3,0.479,-1.471,-1.848,11,P31,A4_robust_int
TE,Agem Kanan,1,Berdiri,F4,8.745,8.099,5.489,3,P31,A4_robust_int
TE,Agem Kanan,1,Berdiri,F7,5.405,4.724,5.384,11,P31,A4_robust_int
TE,Agem Kanan,1,Berdiri,F8,3.798,3.163,3.756,2,P31,A4_robust_int
TE,Agem Kanan,1,Berdiri,Fp1,1.132,-1.258,-0.02,8,P31,A4_robust_int
TE,Agem Kanan,1,Berdiri,Fp2,11.457,8.112,6.989,7,P31,A4_robust_int
TE,Agem Kanan,1,Berdiri,O1,4.98,2.262,-1.36,3,P31,A4_robust_int
TE,Agem Kanan,1,Berdiri,O2,6.717,10.373,5.471,5,P31,A4_robust_int
TE,Agem Kanan,1,Berdiri,P3,1.144,-1.601,-0.982,11,P31,A4_robust_int
TE,Agem Kanan,1,Berdiri,P4,7.336,8.436,7.306,2,P31,A4_robust_int
TE,Agem Kanan,1,Berdiri,T3,1.28,0.746,-2.007,11,P31,A4_robust_int
TE,Agem Kanan,1,Berdiri,T4,10.99,10.495,6.976,2,P31,A4_robust_int
TE,Agem Kanan,1,Berdiri,T5,4.18,1.926,-0.847,8,P31,A4_robust_int
TE,Agem Kanan,1,Berdiri,T6,10.306,10.961,9.869,2,P31,A4_robust_int
TE,Agem Kanan,1,Gerak,C3,0.327,0.791,-2.55,3,P31,A4_robust_int
TE,Agem Kanan,1,Gerak,C4,2.298,-0.223,2.338,3,P31,A4_robust_int
TE,Agem Kanan,1,Gerak,F3,-3.046,-3.143,-8.003,3,P31,A4_robust_int
TE,Agem Kanan,1,Gerak,F4,6.746,-4.712,-1.11,1,P31,A4_robust_int
TE,Agem Kanan,1,Gerak,F7,2.681,2.785,1.583,3,P31,A4_robust_int
TE,Agem Kanan,1,Gerak,F8,3.564,0.146,-1.178,2,P31,A4_robust_int
TE,Agem Kanan,1,Gerak,Fp1,-1.953,-1.768,1.832,3,P31,A4_robust_int
TE,Agem Kanan,1,Gerak,Fp2,8.789,3.582,1.929,1,P31,A4_robust_int
TE,Agem Kanan,1,Gerak,O1,1.364,-6.242,-2.885,3,P31,A4_robust_int
TE,Agem Kanan,1,Gerak,O2,4.547,-1.881,-2.401,1,P31,A4_robust_int
TE,Agem Kanan,1,Gerak,P3,-0.98,-1.322,-6.227,3,P31,A4_robust_int
TE,Agem Kanan,1,Gerak,P4,8.344,2.178,0.931,1,P31,A4_robust_int
TE,Agem Kanan,1,Gerak,T3,5.773,-2.574,0.246,3,P31,A4_robust_int
TE,Agem Kanan,1,Gerak,T4,7.879,9.854,8.52,2,P31,A4_robust_int
TE,Agem Kanan,1,Gerak,T5,4.695,2.459,-1.405,3,P31,A4_robust_int
TE,Agem Kanan,1,Naik,C3,6.21,2.279,-1.698,2,P31,A4_robust_int
TE,Agem Kanan,1,Naik,C4,1.244,-2.383,-1.94,1,P31,A4_robust_int
TE,Agem Kanan,1,Naik,F3,10.259,5.89,-2.997,2,P31,A4_robust_int
TE,Agem Kanan,1,Naik,F4,-2.164,3.853,-0.14,1,P31,A4_robust_int
TE,Agem Kanan,1,Naik,F7,0.403,-2.62,-5.483,1,P31,A4_robust_int
TE,Agem Kanan,1,Naik,F8,2.771,-3.496,0.059,1,P31,A4_robust_int
TE,Agem Kanan,1,Naik,Fp1,-2.919,-7.248,-4.716,2,P31,A4_robust_int
TE,Agem Kanan,1,Naik,Fp2,2.717,9.117,3.718,1,P31,A4_robust_int
TE,Agem Kanan,1,Naik,O1,-1.83,-4.756,-3.056,2,P31,A4_robust_int
TE,Agem Kanan,1,Naik,O2,2.821,4.207,2.495,1,P31,A4_robust_int
TE,Agem Kanan,1,Naik,P3,0.832,-8.618,-3.52,1,P31,A4_robust_int
TE,Agem Kanan,1,Naik,T3,1.101,-4.152,-4.764,2,P31,A4_robust_int
TE,Agem Kanan,1,Naik,T6,14.158,8.48,6.033,1,P31,A4_robust_int
TE,Agem Kanan,1,Tahan,C3,1.859,-2.863,-0.015,7,P31,A4_robust_int
TE,Agem Kanan,1,Tahan,C4,7.27,-0.484,-1.335,2,P31,A4_robust_int
TE,Agem Kanan,1,Tahan,F3,-4.677,-7.968,-6.533,7,P31,A4_robust_int
TE,Agem Kanan,1,Tahan,F4,4.214,1.581,-1.279,3,P31,A4_robust_int
TE,Agem Kanan,1,Tahan,F7,-1.651,-3.749,-2.949,7,P31,A4_robust_int
TE,Agem Kanan,1,Tahan,Fp1,-4.855,-7.279,-4.346,7,P31,A4_robust_int
TE,Agem Kanan,1,Tahan,Fp2,4.358,7.58,3.636,3,P31,A4_robust_int
TE,Agem Kanan,1,Tahan,O1,1.194,-3.823,-2.882,7,P31,A4_robust_int
TE,Agem Kanan,1,Tahan,O2,8.302,3.104,2.475,4,P31,A4_robust_int
TE,Agem Kanan,1,Tahan,P3,-4.964,-6.364,-5.635,7,P31,A4_robust_int
TE,Agem Kanan,1,Tahan,P4,11.843,15.139,6.796,1,P31,A4_robust_int
TE,Agem Kanan,1,Tahan,T3,-5.281,-9.911,-6.829,7,P31,A4_robust_int
TE,Agem Kanan,1,Tahan,T5,-3.443,-8.242,-6.147,7,P31,A4_robust_int
TE,Agem Kanan,2,Berdiri,C3,-1.337,-2.8,-2.014,12,P31,A4_robust_int
TE,Agem Kanan,2,Berdiri,C4,-0.15,-1.08,-1.108,10,P31,A4_robust_int
TE,Agem Kanan,2,Berdiri,F3,0.032,-5.986,-5.164,13,P31,A4_robust_int
TE,Agem Kanan,2,Berdiri,F4,1.853,0.072,-0.809,10,P31,A4_robust_int
TE,Agem Kanan,2,Berdiri,F7,-0.451,-1.257,-1.288,13,P31,A4_robust_int
TE,Agem Kanan,2,Berdiri,F8,3.994,-0.045,-1.334,9,P31,A4_robust_int
TE,Agem Kanan,2,Berdiri,Fp1,-1.103,-4.479,-4.424,13,P31,A4_robust_int
TE,Agem Kanan,2,Berdiri,Fp2,8.973,4.812,6.522,13,P31,A4_robust_int
TE,Agem Kanan,2,Berdiri,O1,0.595,-2.461,-2.104,11,P31,A4_robust_int
TE,Agem Kanan,2,Berdiri,O2,4.551,4.282,3.377,13,P31,A4_robust_int
TE,Agem Kanan,2,Berdiri,P3,0.855,-0.571,-3.118,13,P31,A4_robust_int
TE,Agem Kanan,2,Berdiri,P4,2.379,4.919,2.531,8,P31,A4_robust_int
TE,Agem Kanan,2,Berdiri,T3,-0.734,-6.459,-5.048,13,P31,A4_robust_int
TE,Agem Kanan,2,Berdiri,T4,13.28,10.664,10.385,2,P31,A4_robust_int
TE,Agem Kanan,2,Berdiri,T5,2.34,-3.291,-3.104,13,P31,A4_robust_int
TE,Agem Kanan,2,Berdiri,T6,10.475,10.672,7.976,6,P31,A4_robust_int
TE,Agem Kanan,2,Gerak,C3,1.288,5.503,1.628,2,P31,A4_robust_int
TE,Agem Kanan,2,Gerak,F7,4.696,10.593,4.403,3,P31,A4_robust_int
TE,Agem Kanan,2,Gerak,Fp1,6.206,9.841,3.202,1,P31,A4_robust_int
TE,Agem Kanan,2,Gerak,P3,6.805,6.266,2.513,2,P31,A4_robust_int
TE,Agem Kanan,2,Gerak,T3,7.815,1.758,0.3,2,P31,A4_robust_int
TE,Agem Kanan,2,Gerak,T5,3.758,4.182,-3.166,1,P31,A4_robust_int
TE,Agem Kanan,2,Naik,C3,5.202,2.4,6.115,2,P31,A4_robust_int
TE,Agem Kanan,2,Naik,F3,5.89,5.722,3.485,2,P31,A4_robust_int
TE,Agem Kanan,2,Naik,T3,9.842,2.713,4.569,2,P31,A4_robust_int
TE,Agem Kanan,2,Tahan,C3,1.635,-1.247,1.399,8,P31,A4_robust_int
TE,Agem Kanan,2,Tahan,C4,8.032,1.35,2.672,7,P31,A4_robust_int
TE,Agem Kanan,2,Tahan,F3,3.764,-0.508,-1.507,6,P31,A4_robust_int
TE,Agem Kanan,2,Tahan,F4,7.107,3.103,4.091,8,P31,A4_robust_int
TE,Agem Kanan,2,Tahan,F7,3.645,-0.888,3.94,8,P31,A4_robust_int
TE,Agem Kanan,2,Tahan,Fp1,-1.483,-4.566,-2.201,8,P31,A4_robust_int
TE,Agem Kanan,2,Tahan,Fp2,9.154,9.082,6.826,7,P31,A4_robust_int
TE,Agem Kanan,2,Tahan,O1,2.877,-0.877,0.652,4,P31,A4_robust_int
TE,Agem Kanan,2,Tahan,O2,11.302,8.539,7.55,3,P31,A4_robust_int
TE,Agem Kanan,2,Tahan,P3,-0.558,-0.025,-1.047,8,P31,A4_robust_int
TE,Agem Kanan,2,Tahan,T3,-1.729,-2.959,-2.446,8,P31,A4_robust_int
TE,Agem Kanan,2,Tahan,T5,-0.002,-6.861,-1.084,3,P31,A4_robust_int
TE,Agem Kanan,3,Berdiri,C3,5.795,3.722,2.164,15,P31,A4_robust_int
TE,Agem Kanan,3,Berdiri,C4,0.02,-4.297,-2.262,15,P31,A4_robust_int
TE,Agem Kanan,3,Berdiri,F3,-1.755,-6.75,-2.6,15,P31,A4_robust_int
TE,Agem Kanan,3,Berdiri,F4,-1.04,-3.713,-2.8,15,P31,A4_robust_int
TE,Agem Kanan,3,Berdiri,F7,6.12,1.957,2.835,15,P31,A4_robust_int
TE,Agem Kanan,3,Berdiri,F8,-2.043,-6.955,-3.618,15,P31,A4_robust_int
TE,Agem Kanan,3,Berdiri,Fp1,-0.476,-1.255,-0.745,12,P31,A4_robust_int
TE,Agem Kanan,3,Berdiri,Fp2,-1.553,-0.135,-2.406,12,P31,A4_robust_int
TE,Agem Kanan,3,Berdiri,O1,-3.289,-4.96,-4.23,15,P31,A4_robust_int
TE,Agem Kanan,3,Berdiri,O2,-3.75,-5.17,-3.774,12,P31,A4_robust_int
TE,Agem Kanan,3,Berdiri,P3,0.897,-2.513,0.901,15,P31,A4_robust_int
TE,Agem Kanan,3,Berdiri,P4,-1.941,0.016,0.446,12,P31,A4_robust_int
TE,Agem Kanan,3,Berdiri,T3,1.41,-3.422,-2.202,15,P31,A4_robust_int
TE,Agem Kanan,3,Berdiri,T4,6.731,4.564,4.057,15,P31,A4_robust_int
TE,Agem Kanan,3,Berdiri,T5,-3.006,-4.623,-3.297,15,P31,A4_robust_int
TE,Agem Kanan,3,Berdiri,T6,3.851,0.584,0.849,12,P31,A4_robust_int
TE,Agem Kanan,3,Gerak,C3,7.628,3.892,3.063,2,P31,A4_robust_int
TE,Agem Kanan,3,Gerak,F3,-6.318,-3.106,-2.543,2,P31,A4_robust_int
TE,Agem Kanan,3,Gerak,F4,5.943,6.792,1.483,2,P31,A4_robust_int
TE,Agem Kanan,3,Gerak,F7,4.777,2.989,5.812,2,P31,A4_robust_int
TE,Agem Kanan,3,Gerak,Fp1,-2.711,-1.713,-5.148,1,P31,A4_robust_int
TE,Agem Kanan,3,Gerak,Fp2,8.558,17.628,7.674,1,P31,A4_robust_int
TE,Agem Kanan,3,Gerak,O1,-6.494,-8.142,-5.238,2,P31,A4_robust_int
TE,Agem Kanan,3,Gerak,O2,7.736,13.77,5.164,1,P31,A4_robust_int
TE,Agem Kanan,3,Gerak,P3,-2.819,2.042,-1.991,2,P31,A4_robust_int
TE,Agem Kanan,3,Gerak,T3,4.699,-2.905,-0.33,2,P31,A4_robust_int
TE,Agem Kanan,3,Gerak,T5,-1.857,-6.829,-4.528,2,P31,A4_robust_int
TE,Agem Kanan,3,Naik,C3,0.952,0.279,0.304,2,P31,A4_robust_int
TE,Agem Kanan,3,Naik,C4,-1.527,-2.73,-3.9,2,P31,A4_robust_int
TE,Agem Kanan,3,Naik,F7,-4.304,-4.349,-4.675,2,P31,A4_robust_int
TE,Agem Kanan,3,Naik,Fp1,-7.866,-9.832,-10.657,2,P31,A4_robust_int
TE,Agem Kanan,3,Naik,O2,1.794,-0.567,-1.854,2,P31,A4_robust_int
TE,Agem Kanan,3,Naik,P4,5.642,2.63,0.677,2,P31,A4_robust_int
TE,Agem Kanan,3,Naik,T4,8.407,5.216,5.635,2,P31,A4_robust_int
TE,Agem Kanan,3,Naik,T6,8.686,4.187,3.606,2,P31,A4_robust_int
TE,Agem Kanan,3,Tahan,C3,-4.221,-5.534,-3.76,3,P31,A4_robust_int
TE,Agem Kanan,3,Tahan,C4,6.51,-3.784,-4.989,3,P31,A4_robust_int
TE,Agem Kanan,3,Tahan,F3,-10.974,-5.997,-5.441,1,P31,A4_robust_int
TE,Agem Kanan,3,Tahan,F4,8.275,-3.063,-4.115,3,P31,A4_robust_int
TE,Agem Kanan,3,Tahan,F7,-9.422,-5.82,-4.881,3,P31,A4_robust_int
TE,Agem Kanan,3,Tahan,F8,-0.182,-5.763,-3.745,3,P31,A4_robust_int
TE,Agem Kanan,3,Tahan,Fp1,-8.217,-7.048,-7.603,3,P31,A4_robust_int
TE,Agem Kanan,3,Tahan,Fp2,3.649,3.135,-0.824,3,P31,A4_robust_int
TE,Agem Kanan,3,Tahan,O1,-4.549,-1.384,-3.23,1,P31,A4_robust_int
TE,Agem Kanan,3,Tahan,O2,-3.522,-5.152,-4.634,3,P31,A4_robust_int
TE,Agem Kanan,3,Tahan,P3,-0.744,0.509,0.591,1,P31,A4_robust_int
TE,Agem Kanan,3,Tahan,P4,7.271,3.055,-0.325,3,P31,A4_robust_int
TE,Agem Kanan,3,Tahan,T3,-4.937,-5.186,-1.256,1,P31,A4_robust_int
TE,Agem Kanan,3,Tahan,T4,9.39,4.318,5.263,3,P31,A4_robust_int
