gerakan,rep,fase,bagian,mulai,dalam_fase,delta_db,otot_db,mu_sm_db,beta_sm_db,pct_kanal_bersih,sm_bersih,participant_id
Ngeed,2,Tahan,awal,25.05,True,4.197,1.346,1.357,0.46,62.5,True,P09
Ngeed,2,Tahan,awal,25.3,True,-0.953,0.283,3.204,-1.061,62.5,True,P09
Ngeed,2,Tahan,awal,25.55,True,-1.31,-1.687,0.806,-3.623,75.0,True,P09
Ngeed,2,Tahan,awal,25.8,True,-2.443,1.553,2.319,-0.752,75.0,True,P09
Ngeed,2,Tahan,awal,26.05,True,-4.895,0.147,2.36,1.232,75.0,True,P09
Ngeed,2,Tahan,awal,26.3,True,-3.808,-0.848,-0.924,-2.117,68.75,True,P09
Ngeed,2,Tahan,tengah,26.55,True,-5.043,-1.623,-1.29,-4.406,68.75,True,P09
Ngeed,2,Tahan,tengah,26.8,True,-1.483,-2.937,-4.099,-4.685,56.25,True,P09
Ngeed,2,Tahan,tengah,27.05,True,-1.768,-1.719,-9.407,-5.397,43.75,True,P09
Ngeed,2,Tahan,tengah,27.3,True,-2.711,-3.811,-9.753,-5.308,37.5,True,P09
Ngeed,2,Tahan,tengah,27.55,True,-9.064,-7.305,,,31.25,False,P09
Ngeed,2,Tahan,akhir,27.8,True,-12.667,-4.025,,,25.0,False,P09
Ngeed,2,Tahan,akhir,28.05,True,-14.77,-3.319,,,25.0,False,P09
Ngeed,2,Tahan,akhir,28.3,True,-9.828,-1.732,,,18.75,False,P09
Ngeed,2,Tahan,akhir,28.55,True,-7.511,-2.414,,,18.75,False,P09
Ngeed,2,Tahan,akhir,28.8,False,-11.636,-8.574,,,18.75,False,P09
Ngeed,2,Tahan,akhir,29.05,False,-18.936,-8.781,,,18.75,False,P09
Ngeed,2,Naik,pra-onset,28.618,False,-8.019,-4.557,,,18.75,False,P09
Ngeed,2,Naik,pra-onset,28.868,False,-13.423,-10.472,,,18.75,False,P09
Ngeed,2,Naik,awal,29.118,True,-11.738,-5.65,,,12.5,False,P09
Ngeed,2,Naik,awal,29.368,True,-6.248,-4.043,,,6.25,False,P09
Ngeed,2,Naik,awal,29.618,True,-9.013,-4.064,,,6.25,False,P09
Ngeed,2,Naik,awal,29.868,True,-11.123,-4.93,,,6.25,False,P09
Ngeed,2,Naik,tengah,30.118,True,-5.563,-3.344,,,6.25,False,P09
Ngeed,2,Naik,tengah,30.368,True,0.981,-1.378,,,6.25,False,P09
Ngeed,2,Naik,tengah,30.618,True,2.249,-1.541,,,0.0,False,P09
Ngeed,2,Naik,tengah,30.868,True,8.633,1.645,,,0.0,False,P09
Ngeed,2,Naik,akhir,31.118,True,7.366,1.121,,,18.75,False,P09
Ngeed,2,Naik,akhir,31.368,True,2.6,2.408,,,25.0,False,P09
Ngeed,2,Naik,akhir,31.618,False,-2.511,-0.99,,,37.5,False,P09
Ngeed,2,Naik,akhir,31.868,False,-6.561,-4.503,,,31.25,False,P09
Ngeed,2,Berdiri,pra-onset,31.384,False,2.381,2.296,,,25.0,False,P09
Ngeed,2,Berdiri,pra-onset,31.634,False,-2.799,-1.116,,,37.5,False,P09
Ngeed,2,Berdiri,awal,31.884,True,-6.426,-4.662,,,31.25,False,P09
Ngeed,2,Berdiri,awal,32.134,True,-2.946,-0.331,,,25.0,False,P09
Ngeed,2,Berdiri,awal,32.384,True,-0.156,-0.661,,,25.0,False,P09
Ngeed,2,Berdiri,awal,32.634,True,9.913,-1.69,,,0.0,False,P09
Ngeed,2,Berdiri,awal,32.884,True,5.369,-0.283,,,0.0,False,P09
Ngeed,2,Berdiri,awal,33.134,True,-0.221,0.909,,,6.25,False,P09
Ngeed,2,Berdiri,awal,33.384,True,4.563,2.408,,,0.0,False,P09
Ngeed,2,Berdiri,awal,33.634,True,6.07,1.507,,,0.0,False,P09
Ngeed,2,Berdiri,tengah,33.884,True,8.029,0.927,,,0.0,False,P09
Ngeed,2,Berdiri,tengah,34.134,True,3.813,-0.837,,,6.25,False,P09
Ngeed,2,Berdiri,tengah,34.384,True,3.491,-0.435,,,6.25,False,P09
Ngeed,2,Berdiri,tengah,34.634,True,6.169,-2.667,,,6.25,False,P09
Ngeed,2,Berdiri,tengah,34.884,True,6.864,2.876,,,12.5,False,P09
Ngeed,2,Berdiri,tengah,35.134,True,10.668,4.805,,,0.0,False,P09
Ngeed,2,Berdiri,tengah,35.384,True,6.14,2.587,,,0.0,False,P09
Ngeed,2,Berdiri,tengah,35.634,True,6.003,4.035,,,6.25,False,P09
Ngeed,2,Berdiri,akhir,35.884,True,6.718,5.542,,,0.0,False,P09
Ngeed,2,Berdiri,akhir,36.134,True,6.851,4.316,,,0.0,False,P09
Ngeed,2,Berdiri,akhir,36.384,True,5.94,1.225,,,6.25,False,P09
Ngeed,2,Berdiri,akhir,36.634,True,2.261,0.441,,,6.25,False,P09
Ngeed,2,Berdiri,akhir,36.884,True,3.063,-0.602,,,6.25,False,P09
Ngeed,2,Berdiri,akhir,37.134,True,5.171,-0.865,,,6.25,False,P09
Ngeed,2,Berdiri,akhir,37.384,False,6.998,3.772,,,0.0,False,P09
Ngeed,2,Berdiri,akhir,37.634,False,3.793,3.065,,,6.25,False,P09
Agem Kanan,1,Gerak,pra-onset,37.257,False,5.991,-0.308,,,6.25,False,P09
Agem Kanan,1,Gerak,pra-onset,37.507,False,5.069,3.482,,,0.0,False,P09
Agem Kanan,1,Gerak,awal,37.757,True,3.045,3.297,,,6.25,False,P09
Agem Kanan,1,Gerak,awal,38.007,True,0.896,-0.784,,,6.25,False,P09
Agem Kanan,1,Gerak,awal,38.257,True,5.903,4.046,,,6.25,False,P09
Agem Kanan,1,Gerak,awal,38.507,True,7.276,0.19,,,12.5,False,P09
Agem Kanan,1,Gerak,tengah,38.757,True,7.921,1.282,,,6.25,False,P09
Agem Kanan,1,Gerak,tengah,39.007,True,7.786,3.138,,,0.0,False,P09
Agem Kanan,1,Gerak,tengah,39.257,True,11.715,11.274,,,0.0,False,P09
Agem Kanan,1,Gerak,tengah,39.507,True,12.564,13.761,,,0.0,False,P09
Agem Kanan,1,Gerak,akhir,39.757,True,15.179,12.668,,,0.0,False,P09
Agem Kanan,1,Gerak,akhir,40.007,True,15.907,12.589,,,0.0,False,P09
Agem Kanan,1,Gerak,akhir,40.257,False,14.251,12.658,,,0.0,False,P09
Agem Kanan,1,Gerak,akhir,40.507,False,17.171,8.728,,,0.0,False,P09
Agem Kanan,1,Tahan,pra-onset,40.202,False,13.518,13.331,,,0.0,False,P09
Agem Kanan,1,Tahan,pra-onset,40.452,False,16.947,9.853,,,0.0,False,P09
Agem Kanan,1,Tahan,awal,40.702,True,15.971,7.206,,,0.0,False,P09
Agem Kanan,1,Tahan,awal,40.952,True,14.932,6.42,,,0.0,False,P09
Agem Kanan,1,Tahan,awal,41.202,True,16.617,4.926,,,0.0,False,P09
Agem Kanan,1,Tahan,awal,41.452,True,18.148,8.881,9.471,5.548,18.75,True,P09
Agem Kanan,1,Tahan,awal,41.702,True,16.741,8.178,7.465,1.307,18.75,True,P09
Agem Kanan,1,Tahan,awal,41.952,True,19.053,8.368,,,6.25,False,P09
Agem Kanan,1,Tahan,awal,42.202,True,17.224,9.99,,,6.25,False,P09
Agem Kanan,1,Tahan,tengah,42.452,True,14.902,8.991,,,6.25,False,P09
Agem Kanan,1,Tahan,tengah,42.702,True,11.318,7.016,4.035,1.606,12.5,True,P09
Agem Kanan,1,Tahan,tengah,42.952,True,13.136,10.779,8.249,5.404,12.5,True,P09
Agem Kanan,1,Tahan,tengah,43.202,True,10.734,12.873,5.312,4.072,12.5,True,P09
Agem Kanan,1,Tahan,tengah,43.452,True,8.2,10.165,3.075,1.903,12.5,True,P09
Agem Kanan,1,Tahan,tengah,43.702,True,11.087,7.952,1.556,2.861,12.5,True,P09
Agem Kanan,1,Tahan,tengah,43.952,True,12.287,6.146,2.976,2.977,12.5,True,P09
Agem Kanan,1,Tahan,akhir,44.202,True,14.87,2.284,0.839,3.575,12.5,True,P09
Agem Kanan,1,Tahan,akhir,44.452,True,17.247,7.646,1.508,2.7,12.5,True,P09
Agem Kanan,1,Tahan,akhir,44.702,True,15.298,5.599,4.383,-0.921,12.5,True,P09
Agem Kanan,1,Tahan,akhir,44.952,True,16.637,4.333,8.099,2.169,12.5,True,P09
Agem Kanan,1,Tahan,akhir,45.202,True,9.397,11.316,5.851,3.316,12.5,True,P09
Agem Kanan,1,Tahan,akhir,45.452,False,12.619,9.855,-0.43,0.245,12.5,True,P09
Agem Kanan,1,Tahan,akhir,45.702,False,14.202,7.736,-1.75,-1.933,18.75,True,P09
Agem Kanan,1,Naik,pra-onset,45.217,False,9.326,11.553,5.42,3.211,12.5,True,P09
Agem Kanan,1,Naik,pra-onset,45.467,False,13.076,9.287,-0.892,-0.097,12.5,True,P09
Agem Kanan,1,Naik,awal,45.717,True,14.154,8.059,-1.698,-1.879,18.75,True,P09
Agem Kanan,1,Naik,awal,45.967,True,10.479,9.042,-4.404,-0.433,37.5,True,P09
Agem Kanan,1,Naik,awal,46.217,True,9.023,5.702,-2.206,0.257,25.0,True,P09
Agem Kanan,1,Naik,tengah,46.467,True,12.904,8.648,1.151,0.724,25.0,True,P09
Agem Kanan,1,Naik,tengah,46.717,True,14.253,9.432,,,0.0,False,P09
Agem Kanan,1,Naik,akhir,46.967,True,16.881,10.755,,,0.0,False,P09
Agem Kanan,1,Naik,akhir,47.217,False,17.146,12.509,,,0.0,False,P09
Agem Kanan,1,Naik,akhir,47.467,False,16.08,12.916,,,0.0,False,P09
Agem Kanan,1,Berdiri,pra-onset,47.02,False,17.177,11.393,,,0.0,False,P09
Agem Kanan,1,Berdiri,pra-onset,47.27,False,16.513,12.649,,,0.0,False,P09
Agem Kanan,1,Berdiri,awal,47.52,True,15.627,12.786,,,0.0,False,P09
Agem Kanan,1,Berdiri,awal,47.77,True,14.038,11.862,,,0.0,False,P09
Agem Kanan,1,Berdiri,awal,48.02,True,13.565,9.506,,,0.0,False,P09
Agem Kanan,1,Berdiri,awal,48.27,True,11.945,8.54,,,0.0,False,P09
Agem Kanan,1,Berdiri,awal,48.52,True,8.56,5.422,,,0.0,False,P09
Agem Kanan,1,Berdiri,awal,48.77,True,8.596,2.588,,,0.0,False,P09
Agem Kanan,1,Berdiri,awal,49.02,True,9.647,4.346,,,0.0,False,P09
Agem Kanan,1,Berdiri,awal,49.27,True,7.827,3.84,,,0.0,False,P09
Agem Kanan,1,Berdiri,awal,49.52,True,7.654,2.222,,,0.0,False,P09
Agem Kanan,1,Berdiri,tengah,49.77,True,6.186,2.388,,,6.25,False,P09
Agem Kanan,1,Berdiri,tengah,50.02,True,5.358,1.972,1.999,1.442,31.25,True,P09
Agem Kanan,1,Berdiri,tengah,50.27,True,2.322,4.022,-3.148,3.497,56.25,True,P09
Agem Kanan,1,Berdiri,tengah,50.52,True,3.574,2.465,3.243,3.456,50.0,True,P09
Agem Kanan,1,Berdiri,tengah,50.77,True,3.89,1.56,8.201,5.972,50.0,True,P09
Agem Kanan,1,Berdiri,tengah,51.02,True,3.463,2.208,7.192,4.919,50.0,True,P09
Agem Kanan,1,Berdiri,tengah,51.27,True,3.22,2.503,3.989,2.085,50.0,True,P09
Agem Kanan,1,Berdiri,tengah,51.52,True,4.117,0.831,2.322,1.13,56.25,True,P09
Agem Kanan,1,Berdiri,akhir,51.77,True,4.699,-0.417,1.388,1.125,68.75,True,P09
Agem Kanan,1,Berdiri,akhir,52.02,True,1.716,0.107,-2.18,0.246,68.75,True,P09
Agem Kanan,1,Berdiri,akhir,52.27,True,-2.805,0.78,-0.301,0.466,75.0,True,P09
Agem Kanan,1,Berdiri,akhir,52.52,True,-2.286,-0.04,0.516,-0.207,75.0,True,P09
Agem Kanan,1,Berdiri,akhir,52.77,True,-1.526,1.245,0.376,1.461,68.75,True,P09
Agem Kanan,1,Berdiri,akhir,53.02,True,-0.011,1.505,3.447,3.616,68.75,True,P09
Agem Kanan,1,Berdiri,akhir,53.27,False,-2.343,-0.047,3.485,1.384,68.75,True,P09
Agem Kanan,1,Berdiri,akhir,53.52,False,-5.165,-0.613,2.619,-1.362,93.75,True,P09
Agem Kanan,2,Gerak,pra-onset,53.243,False,-2.378,-0.083,3.475,1.819,68.75,True,P09
Agem Kanan,2,Gerak,pra-onset,53.493,False,-5.397,-0.679,2.843,-1.199,87.5,True,P09
Agem Kanan,2,Gerak,awal,53.743,True,-3.833,-1.62,0.206,-2.118,93.75,True,P09
Agem Kanan,2,Gerak,awal,53.993,True,-4.601,-1.207,-3.585,-2.296,87.5,True,P09
Agem Kanan,2,Gerak,awal,54.243,True,-1.201,1.622,-1.769,1.217,87.5,True,P09
Agem Kanan,2,Gerak,awal,54.493,True,-0.029,1.033,-0.854,1.413,68.75,True,P09
Agem Kanan,2,Gerak,awal,54.743,True,0.785,-0.895,2.991,6.276,31.25,True,P09
Agem Kanan,2,Gerak,tengah,54.993,True,3.059,1.231,8.241,9.574,12.5,True,P09
Agem Kanan,2,Gerak,tengah,55.243,True,10.548,4.215,,,0.0,False,P09
Agem Kanan,2,Gerak,tengah,55.493,True,15.041,9.59,,,0.0,False,P09
Agem Kanan,2,Gerak,tengah,55.743,True,14.609,12.623,,,0.0,False,P09
Agem Kanan,2,Gerak,tengah,55.993,True,14.139,11.751,,,0.0,False,P09
Agem Kanan,2,Gerak,akhir,56.243,True,14.187,6.369,,,0.0,False,P09
Agem Kanan,2,Gerak,akhir,56.493,True,14.454,5.088,,,0.0,False,P09
Agem Kanan,2,Gerak,akhir,56.743,False,11.061,4.948,,,0.0,False,P09
Agem Kanan,2,Gerak,akhir,56.993,False,7.412,5.104,,,6.25,False,P09
Agem Kanan,2,Tahan,pra-onset,56.739,False,11.061,4.948,,,0.0,False,P09
Agem Kanan,2,Tahan,pra-onset,56.989,False,7.412,5.104,,,6.25,False,P09
Agem Kanan,2,Tahan,awal,57.239,True,7.657,3.843,6.526,3.76,18.75,True,P09
Agem Kanan,2,Tahan,awal,57.489,True,5.916,2.703,6.535,2.153,31.25,True,P09
Agem Kanan,2,Tahan,awal,57.739,True,8.051,3.559,3.316,2.429,37.5,True,P09
Agem Kanan,2,Tahan,awal,57.989,True,9.981,5.225,2.211,4.07,18.75,True,P09
Agem Kanan,2,Tahan,awal,58.239,True,12.883,6.008,4.962,7.997,25.0,True,P09
Agem Kanan,2,Tahan,awal,58.489,True,4.665,3.872,2.983,5.806,12.5,True,P09
Agem Kanan,2,Tahan,awal,58.739,True,8.511,3.702,3.869,-2.094,12.5,True,P09
Agem Kanan,2,Tahan,tengah,58.989,True,9.38,4.029,4.038,-0.733,18.75,True,P09
Agem Kanan,2,Tahan,tengah,59.239,True,10.429,3.039,0.072,2.676,18.75,True,P09
Agem Kanan,2,Tahan,tengah,59.489,True,9.985,2.312,,,6.25,False,P09
Agem Kanan,2,Tahan,tengah,59.739,True,9.68,3.451,,,6.25,False,P09
Agem Kanan,2,Tahan,tengah,59.989,True,12.384,6.179,,,6.25,False,P09
Agem Kanan,2,Tahan,tengah,60.239,True,12.211,6.393,,,6.25,False,P09
Agem Kanan,2,Tahan,akhir,60.489,True,7.867,0.094,6.443,1.743,18.75,True,P09
Agem Kanan,2,Tahan,akhir,60.739,True,5.114,0.077,7.672,1.073,25.0,True,P09
Agem Kanan,2,Tahan,akhir,60.989,True,2.126,1.128,,,18.75,False,P09
Agem Kanan,2,Tahan,akhir,61.239,True,5.971,2.984,,,31.25,False,P09
Agem Kanan,2,Tahan,akhir,61.489,False,9.141,3.237,-1.997,-2.446,31.25,True,P09
Agem Kanan,2,Tahan,akhir,61.739,False,10.025,1.402,-4.041,-7.184,31.25,True,P09
Agem Kanan,2,Naik,pra-onset,61.373,False,7.845,3.409,0.088,-1.716,31.25,True,P09
Agem Kanan,2,Naik,pra-onset,61.623,False,9.899,3.136,-4.119,-4.816,31.25,True,P09
Agem Kanan,2,Naik,awal,61.873,True,8.359,-1.358,,,6.25,False,P09
Agem Kanan,2,Naik,awal,62.123,True,8.095,-1.522,,,6.25,False,P09
Agem Kanan,2,Naik,awal,62.373,True,11.535,1.763,6.266,1.058,18.75,True,P09
Agem Kanan,2,Naik,awal,62.623,True,10.223,3.813,4.36,0.775,12.5,True,P09
Agem Kanan,2,Naik,tengah,62.873,True,7.423,0.36,5.127,2.447,18.75,True,P09
Agem Kanan,2,Naik,tengah,63.123,True,7.104,2.724,2.715,0.23,12.5,True,P09
Agem Kanan,2,Naik,tengah,63.373,True,9.143,8.744,,,0.0,False,P09
Agem Kanan,2,Naik,akhir,63.623,True,15.094,12.12,,,0.0,False,P09
Agem Kanan,2,Naik,akhir,63.873,False,16.693,13.397,,,0.0,False,P09
Agem Kanan,2,Naik,akhir,64.123,False,18.031,10.967,,,0.0,False,P09
Agem Kanan,2,Berdiri,pra-onset,63.868,False,16.693,13.397,,,0.0,False,P09
Agem Kanan,2,Berdiri,pra-onset,64.118,False,18.031,10.967,,,0.0,False,P09
Agem Kanan,2,Berdiri,awal,64.368,True,14.945,7.905,,,0.0,False,P09
Agem Kanan,2,Berdiri,awal,64.618,True,14.564,5.176,,,0.0,False,P09
Agem Kanan,2,Berdiri,awal,64.868,True,12.899,3.555,4.802,4.161,12.5,True,P09
Agem Kanan,2,Berdiri,awal,65.118,True,14.914,4.382,5.137,5.575,18.75,True,P09
Agem Kanan,2,Berdiri,awal,65.368,True,16.626,5.53,4.546,4.349,12.5,True,P09
Agem Kanan,2,Berdiri,awal,65.618,True,15.919,7.073,7.731,5.441,12.5,True,P09
Agem Kanan,2,Berdiri,awal,65.868,True,15.5,7.316,9.301,5.847,12.5,True,P09
Agem Kanan,2,Berdiri,awal,66.118,True,13.065,5.338,6.859,1.931,12.5,True,P09
Agem Kanan,2,Berdiri,tengah,66.368,True,9.249,3.283,5.88,0.018,18.75,True,P09
Agem Kanan,2,Berdiri,tengah,66.618,True,6.775,0.812,-1.727,-3.456,25.0,True,P09
Agem Kanan,2,Berdiri,tengah,66.868,True,5.869,2.984,-0.939,-0.357,31.25,True,P09
Agem Kanan,2,Berdiri,tengah,67.118,True,5.965,4.851,2.089,3.278,37.5,True,P09
Agem Kanan,2,Berdiri,tengah,67.368,True,2.919,5.958,3.261,2.92,31.25,True,P09
Agem Kanan,2,Berdiri,tengah,67.618,True,-1.498,3.925,-2.282,-0.335,43.75,True,P09
Agem Kanan,2,Berdiri,tengah,67.868,True,0.535,-1.055,1.054,-1.589,43.75,True,P09
Agem Kanan,2,Berdiri,tengah,68.118,True,1.083,0.589,1.924,0.147,56.25,True,P09
Agem Kanan,2,Berdiri,akhir,68.368,True,-0.011,1.686,-0.163,4.028,68.75,True,P09
Agem Kanan,2,Berdiri,akhir,68.618,True,1.764,-1.248,0.46,1.325,68.75,True,P09
Agem Kanan,2,Berdiri,akhir,68.868,True,4.356,0.172,1.922,-0.033,62.5,True,P09
Agem Kanan,2,Berdiri,akhir,69.118,True,1.851,1.191,2.131,-0.932,50.0,True,P09
Agem Kanan,2,Berdiri,akhir,69.368,True,-2.798,0.872,5.172,0.965,62.5,True,P09
Agem Kanan,2,Berdiri,akhir,69.618,True,-0.684,0.944,2.313,1.043,62.5,True,P09
Agem Kanan,2,Berdiri,akhir,69.868,False,-2.875,1.387,3.589,0.817,62.5,True,P09
Agem Kanan,2,Berdiri,akhir,70.118,False,-2.343,0.006,4.846,-1.673,62.5,True,P09
Agem Kiri,1,Gerak,pra-onset,69.714,False,-1.499,1.05,0.69,1.25,62.5,True,P09
Agem Kiri,1,Gerak,pra-onset,69.964,False,-2.772,0.689,5.146,-0.238,56.25,True,P09
Agem Kiri,1,Gerak,awal,70.214,True,-1.973,-0.591,3.104,-1.35,62.5,True,P09
Agem Kiri,1,Gerak,awal,70.464,True,-0.602,-0.354,0.913,-1.295,43.75,True,P09
Agem Kiri,1,Gerak,awal,70.714,True,0.648,0.919,,,25.0,False,P09
Agem Kiri,1,Gerak,awal,70.964,True,4.037,4.577,,,18.75,False,P09
Agem Kiri,1,Gerak,tengah,71.214,True,9.025,8.537,,,0.0,False,P09
Agem Kiri,1,Gerak,tengah,71.464,True,15.126,12.251,,,0.0,False,P09
Agem Kiri,1,Gerak,tengah,71.714,True,15.771,13.241,,,0.0,False,P09
Agem Kiri,1,Gerak,akhir,71.964,True,10.971,10.679,,,0.0,False,P09
Agem Kiri,1,Gerak,akhir,72.214,False,13.404,11.61,,,0.0,False,P09
Agem Kiri,1,Gerak,akhir,72.464,False,15.143,10.032,,,0.0,False,P09
Agem Kiri,1,Tahan,pra-onset,72.084,False,12.388,11.098,,,0.0,False,P09
Agem Kiri,1,Tahan,pra-onset,72.334,False,14.631,10.824,,,0.0,False,P09
Agem Kiri,1,Tahan,awal,72.584,True,15.835,9.556,,,0.0,False,P09
Agem Kiri,1,Tahan,awal,72.834,True,15.24,11.589,,,0.0,False,P09
Agem Kiri,1,Tahan,awal,73.084,True,11.66,15.688,,,12.5,False,P09
Agem Kiri,1,Tahan,awal,73.334,True,7.05,14.32,,,12.5,False,P09
Agem Kiri,1,Tahan,awal,73.584,True,7.364,11.048,,,12.5,False,P09
Agem Kiri,1,Tahan,awal,73.834,True,6.843,6.031,1.123,-1.21,18.75,True,P09
Agem Kiri,1,Tahan,awal,74.084,True,7.132,6.66,,,12.5,False,P09
Agem Kiri,1,Tahan,tengah,74.334,True,8.115,4.894,10.861,9.52,18.75,True,P09
Agem Kiri,1,Tahan,tengah,74.584,True,8.784,4.096,,,6.25,False,P09
Agem Kiri,1,Tahan,tengah,74.834,True,10.51,0.278,,,6.25,False,P09
Agem Kiri,1,Tahan,tengah,75.084,True,5.888,2.725,-1.307,-2.614,37.5,True,P09
Agem Kiri,1,Tahan,tengah,75.334,True,3.78,4.304,-5.492,1.715,37.5,True,P09
Agem Kiri,1,Tahan,tengah,75.584,True,3.377,1.023,3.632,2.049,50.0,True,P09
Agem Kiri,1,Tahan,tengah,75.834,True,3.424,3.152,7.64,1.419,50.0,True,P09
Agem Kiri,1,Tahan,akhir,76.084,True,0.774,5.801,5.487,2.257,50.0,True,P09
Agem Kiri,1,Tahan,akhir,76.334,True,2.416,3.791,4.209,1.209,43.75,True,P09
Agem Kiri,1,Tahan,akhir,76.584,True,4.193,4.441,3.107,1.003,43.75,True,P09
Agem Kiri,1,Tahan,akhir,76.834,True,2.437,3.85,-0.303,1.563,43.75,True,P09
Agem Kiri,1,Tahan,akhir,77.084,False,5.029,2.977,1.984,-0.146,37.5,True,P09
Agem Kiri,1,Tahan,akhir,77.334,False,8.204,1.815,5.257,0.153,37.5,True,P09
Agem Kiri,1,Naik,pra-onset,76.96,False,3.186,3.276,-0.279,1.069,37.5,True,P09
Agem Kiri,1,Naik,pra-onset,77.21,False,6.791,2.305,4.288,-0.62,37.5,True,P09
Agem Kiri,1,Naik,awal,77.46,True,8.762,2.278,5.654,0.963,37.5,True,P09
Agem Kiri,1,Naik,awal,77.71,True,5.457,1.486,7.839,1.867,37.5,True,P09
Agem Kiri,1,Naik,awal,77.96,True,5.535,1.958,7.0,0.826,37.5,True,P09
Agem Kiri,1,Naik,awal,78.21,True,5.818,2.587,2.647,1.072,43.75,True,P09
Agem Kiri,1,Naik,tengah,78.46,True,8.947,5.342,,,0.0,False,P09
Agem Kiri,1,Naik,tengah,78.71,True,14.137,11.726,,,0.0,False,P09
Agem Kiri,1,Naik,tengah,78.96,True,17.53,15.313,,,0.0,False,P09
Agem Kiri,1,Naik,akhir,79.21,True,19.424,16.572,,,0.0,False,P09
Agem Kiri,1,Naik,akhir,79.46,False,20.154,12.232,,,0.0,False,P09
Agem Kiri,1,Naik,akhir,79.71,False,18.951,10.961,,,0.0,False,P09
Agem Kiri,1,Berdiri,pra-onset,79.435,False,19.75,12.495,,,0.0,False,P09
Agem Kiri,1,Berdiri,pra-onset,79.685,False,19.418,11.267,,,0.0,False,P09
Agem Kiri,1,Berdiri,awal,79.935,True,17.449,11.281,,,0.0,False,P09
Agem Kiri,1,Berdiri,awal,80.185,True,16.541,8.152,,,0.0,False,P09
Agem Kiri,1,Berdiri,awal,80.435,True,14.837,7.038,,,0.0,False,P09
Agem Kiri,1,Berdiri,awal,80.685,True,17.535,6.636,,,0.0,False,P09
Agem Kiri,1,Berdiri,awal,80.935,True,18.777,5.674,,,0.0,False,P09
Agem Kiri,1,Berdiri,awal,81.185,True,13.92,3.63,,,0.0,False,P09
Agem Kiri,1,Berdiri,awal,81.435,True,12.765,3.019,7.484,3.412,12.5,True,P09
Agem Kiri,1,Berdiri,awal,81.685,True,14.143,4.006,7.866,3.752,12.5,True,P09
Agem Kiri,1,Berdiri,awal,81.935,True,12.021,4.351,3.313,4.23,18.75,True,P09
Agem Kiri,1,Berdiri,tengah,82.185,True,9.117,3.104,0.5,2.842,18.75,True,P09
Agem Kiri,1,Berdiri,tengah,82.435,True,9.826,1.731,1.404,0.508,18.75,True,P09
Agem Kiri,1,Berdiri,tengah,82.685,True,8.046,4.331,0.644,2.178,25.0,True,P09
Agem Kiri,1,Berdiri,tengah,82.935,True,5.015,2.382,2.525,2.019,25.0,True,P09
Agem Kiri,1,Berdiri,tengah,83.185,True,7.159,3.018,1.224,-1.122,31.25,True,P09
Agem Kiri,1,Berdiri,tengah,83.435,True,8.578,2.486,3.539,0.415,31.25,True,P09
Agem Kiri,1,Berdiri,tengah,83.685,True,4.765,0.471,-1.341,-0.6,37.5,True,P09
Agem Kiri,1,Berdiri,tengah,83.935,True,0.223,-0.973,-4.264,-1.839,50.0,True,P09
Agem Kiri,1,Berdiri,akhir,84.185,True,3.074,-0.383,0.676,-0.726,56.25,True,P09
Agem Kiri,1,Berdiri,akhir,84.435,True,4.214,0.274,1.843,-0.208,75.0,True,P09
Agem Kiri,1,Berdiri,akhir,84.685,True,-0.443,1.72,-0.454,0.079,75.0,True,P09
Agem Kiri,1,Berdiri,akhir,84.935,True,-5.1,1.844,-1.473,0.071,87.5,True,P09
Agem Kiri,1,Berdiri,akhir,85.185,True,-3.67,1.451,-1.337,0.874,75.0,True,P09
Agem Kiri,1,Berdiri,akhir,85.435,True,1.072,-1.507,-0.894,-2.376,75.0,True,P09
Agem Kiri,1,Berdiri,akhir,85.685,False,2.53,-3.347,-0.866,-3.076,75.0,True,P09
Agem Kiri,1,Berdiri,akhir,85.935,False,-0.049,-2.033,-1.789,-3.859,75.0,True,P09
Agem Kiri,2,Gerak,pra-onset,85.482,False,1.504,-2.139,-0.744,-2.957,75.0,True,P09
Agem Kiri,2,Gerak,pra-onset,85.732,False,2.373,-2.778,-0.962,-3.019,75.0,True,P09
Agem Kiri,2,Gerak,awal,85.982,True,-1.079,-2.102,-1.893,-3.854,75.0,True,P09
Agem Kiri,2,Gerak,awal,86.232,True,-2.604,-0.759,-3.232,-2.055,75.0,True,P09
Agem Kiri,2,Gerak,awal,86.482,True,1.05,-0.337,-3.917,-1.15,56.25,True,P09
Agem Kiri,2,Gerak,awal,86.732,True,5.723,-0.216,-2.591,-0.846,37.5,True,P09
Agem Kiri,2,Gerak,awal,86.982,True,7.811,2.335,,,0.0,False,P09
Agem Kiri,2,Gerak,awal,87.232,True,10.415,7.578,,,0.0,False,P09
Agem Kiri,2,Gerak,tengah,87.482,True,14.177,13.303,,,0.0,False,P09
Agem Kiri,2,Gerak,tengah,87.732,True,13.597,13.556,,,0.0,False,P09
Agem Kiri,2,Gerak,tengah,87.982,True,10.464,10.289,,,0.0,False,P09
Agem Kiri,2,Gerak,tengah,88.232,True,9.922,8.152,,,6.25,False,P09
Agem Kiri,2,Gerak,tengah,88.482,True,10.459,8.01,,,6.25,False,P09
Agem Kiri,2,Gerak,akhir,88.732,True,13.85,9.981,4.226,-2.513,31.25,True,P09
