jenis,fase,area,ukuran,n_penari,n_nonpenari,mean_penari,mean_nonpenari,hedges_g,p,artefak_rawan,p_fdr
EEG,NAIK,sentral,beta_periodic_db,23,15,0.3213089707859659,0.35270139482067747,-0.053577939714580594,0.8684194975997731,False,0.9557209285754117
perilaku,latency_hud,-,median,23,15,1.8599891304347755,1.8354999999999935,0.05060197853369767,0.8735799784481586,False,0.956199936351745
EEG,NAIK,oksipital,exponent_change,23,15,0.2752412971033755,0.29606656877472065,-0.050218019739611604,0.8780489800153043,False,0.956199936351745
EEG,POST,sentral,mu_periodic_db,23,15,0.783149471714474,0.8625692279714501,-0.04686584593122057,0.8881170674653781,False,0.9621268230874929
EEG,TAHAN,oksipital,beta_periodic_db,23,15,0.2589381612968415,0.2806794634849593,-0.034840795306472626,0.9167827129392156,False,0.9866219494532635
EEG,NAIK,frontal,theta_periodic_db,23,15,1.1251915080049915,1.0817795888125876,0.030134562035597973,0.9211332194992387,False,0.9866219494532635
EEG,TAHAN,frontal,beta_periodic_db,23,15,0.2528874740557331,0.23610180449850693,0.02721659558080216,0.9317425444658138,False,0.9866219494532635
EEG,POST,temporal,beta_periodic_db,23,15,0.17568599293839118,0.1948387118434035,-0.026717312811947745,0.9379865954267197,True,0.9866219494532635
EEG,NAIK,parietal,beta_periodic_db,23,15,0.4896094870288979,0.5029325523414283,-0.02313654480354439,0.9418090932234985,False,0.9866219494532635
EEG,POST,temporo-posterior,theta_periodic_db,23,15,1.3937843318616816,1.4312379278686342,-0.022921708181145348,0.9429176763996086,False,0.9866219494532635
EEG,TURUN,frontal,exponent_change,23,15,0.17312900141287302,0.18272095568213775,-0.022467533944548375,0.943931576640382,False,0.9866219494532635
EEG,TURUN,parietal,beta_periodic_db,23,15,0.39362342522083277,0.38020198291156965,0.021139866840522072,0.9500537707909585,False,0.9880559216225968
EEG,PRA,sentral,beta_periodic_db,23,15,0.15918883334074516,0.15043683201243846,0.017374946775941733,0.9563202511343082,False,0.9896249364971945
EEG,NAIK,temporo-posterior,mu_periodic_db,23,15,1.4956945340643366,1.518321990862584,-0.015223720449252397,0.9620990706439112,False,0.9906762707620472
EEG,POST,frontopolar,exponent_change,23,15,0.38825941237555545,0.3926677719599684,-0.012868039913350485,0.9674377874623773,True,0.9912663043949482
EEG,NAIK,temporo-posterior,theta_periodic_db,23,15,1.1439173249241588,1.1513715759603105,-0.005196314388733233,0.9869224108917216,False,0.998996158282352
EEG,NAIK,frontopolar,mu_periodic_db,23,15,1.4174394473627019,1.411980930104698,0.003232430929411422,0.9919465658888209,True,0.998996158282352
EEG,NAIK,temporo-posterior,exponent_change,23,15,0.1606427580575653,0.16158033582455816,-0.002410168075988482,0.9940782710569841,False,0.998996158282352
EEG,NAIK,oksipital,beta_periodic_db,23,15,0.24516472713565207,0.24380877160472642,0.002247722100106623,0.9946785743180991,False,0.998996158282352
EEG,POST,frontal,mu_periodic_db,23,15,0.8646075604262443,0.8652760711770451,-0.0004168409092324764,0.998996158282352,False,0.998996158282352
